Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm,B_mm
89,3,443,116,456,109,330.15005321046823,202.9211669589942,330.2551187030578,217.68095920406083,0.8101,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7629,0.0351,2.7568,210.0421,4.5715,2.6234,5.2708
90,5,35,440,17,458,136.13317533903384,321.7965195585558,136.05011054053864,347.2477501726973,0.7759,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.827,0.038,2.9904,334.0380,-6.0433,-5.8089,8.3824
90,2,130,349,119,360,136.06485469345898,190.24457942343588,135.98436670305472,205.7984450864486,0.8541,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8538,0.0393,3.0881,197.7161,-3.5729,-3.4425,4.9615
90,3,436,122,448,115,330.6583452990197,193.87109119205988,330.5971789944163,207.76188293332345,0.8093,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7519,0.0346,2.7166,200.5763,4.3876,2.4664,5.0333
91,5,30,443,11,461,136.36098279297607,327.48282397707516,136.37483478056942,353.6551993114197,0.8397,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8353,0.0384,3.0208,340.0662,-6.1758,-5.8892,8.5337
91,2,125,352,113,364,136.44759968685648,195.93111034238538,136.33221985386965,212.8966885604377,0.8246,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9022,0.0415,3.2644,204.0619,-3.7112,-3.5283,5.1207
91,3,430,125,442,118,330.5588708182813,187.17104476921637,330.5025387916316,201.06217943710845,0.8512,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7779,0.0358,2.8113,193.8681,4.2367,2.3913,4.8649
92,5,25,446,6,465,136.58101077996065,333.17412864746865,136.46303190857435,360.0347205478938,0.6929,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8424,0.0387,3.0465,346.0840,-6.3081,-5.9692,8.6847
92,2,120,356,107,367,136.60226134627098,202.3116407921205,136.8476102659946,219.31712199461307,0.6905,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8768,0.0403,3.1720,210.4714,-3.8376,-3.6288,5.2816
92,3,424,128,436,121,330.4520106411297,180.47160441465576,330.40137436372623,194.36306233438492,0.8568,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8057,0.0371,2.9127,187.1599,4.0858,2.3161,4.6966
93,5,22,448,3,466,136.6846843178963,336.7283771825594,136.67483799052923,362.9008128952042,0.8933,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8133,0.0374,2.9403,349.3251,-6.3780,-6.0136,8.7660
93,2,116,357,104,369,137.1647891534535,205.91503102007877,136.99999229903418,222.87440409342656,0.822,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8599,0.0396,3.1101,214.0593,-3.9391,-3.6521,5.3716
93,3,421,130,432,123,330.5363720236403,176.87566254292872,330.32996618433947,189.89734068701435,0.7227,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7718,0.0355,2.7894,183.1553,4.0017,2.2607,4.5961
94,5,19,449,1,467,136.90915243299636,339.599764428658,136.77604425335872,365.042463283383,0.5463,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.785,0.0361,2.8372,351.8618,-6.4480,-6.0320,8.8297
94,2,113,359,100,370,137.32153058983272,209.4755355644186,137.50509286724142,226.49061790723252,0.7502,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8485,0.039,3.0687,217.6510,-4.0153,-3.7024,5.4618
94,3,418,131,429,125,330.3369113377359,173.7728402253931,330.407703640642,186.30083198955393,0.8305,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7564,0.0348,2.7331,179.8189,3.9210,2.2332,4.5124
95,2,111,359,98,371,137.68977032315047,210.95023109728987,137.65888439424342,228.64164100180878,0.8091,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8749,0.0402,3.1651,219.4399,-4.0722,-3.7068,5.5066
95,3,415,132,426,126,330.130200777048,170.67220043111882,330.216326712023,183.19934497699495,0.8367,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7696,0.0354,2.7812,176.7140,3.8454,2.2085,4.4345
96,2,111,359,98,371,137.68977032315047,210.95023109728987,137.65888439424342,228.64164100180878,0.9501,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8749,0.0402,3.1651,219.4399,-4.0722,-3.7068,5.5066
96,3,414,132,425,125,329.96215525432655,169.80577139779436,329.7886776141652,182.8332573685652,0.7634,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8031,0.0369,2.9034,176.0789,3.8251,2.2118,4.4185
97,2,111,359,98,371,137.68977032315047,210.95023109728987,137.65888439424342,228.64164100180878,0.9501,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8749,0.0402,3.1651,219.4399,-4.0722,-3.7068,5.5066
97,3,414,132,426,125,329.96215525432655,169.80577139779436,329.9456239171256,183.69812192834198,0.8906,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8544,0.0393,3.0901,176.4790,3.8338,2.2168,4.4286
98,2,111,359,98,371,137.68977032315047,210.95023109728987,137.65888439424342,228.64164100180878,0.9327,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8749,0.0402,3.1651,219.4399,-4.0722,-3.7068,5.5066
98,3,415,132,426,125,330.130200777048,170.67220043111882,329.9456239171256,183.69812192834198,0.7295,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7991,0.0368,2.8888,176.9458,3.8504,2.2114,4.4403
99,2,111,359,98,371,137.68977032315047,210.95023109728987,137.65888439424342,228.64164100180878,0.9112,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8749,0.0402,3.1651,219.4399,-4.0722,-3.7068,5.5066
99,3,415,132,426,125,330.130200777048,170.67220043111882,329.9456239171256,183.69812192834198,0.7613,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7991,0.0368,2.8888,176.9458,3.8504,2.2114,4.4403
100,2,111,359,98,371,137.68977032315047,210.95023109728987,137.65888439424342,228.64164100180878,0.9501,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8749,0.0402,3.1651,219.4399,-4.0722,-3.7068,5.5066
100,3,414,132,426,125,329.96215525432655,169.80577139779436,329.9456239171256,183.69812192834198,0.9001,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8544,0.0393,3.0901,176.4790,3.8338,2.2168,4.4286
101,2,111,359,98,371,137.68977032315047,210.95023109728987,137.65888439424342,228.64164100180878,0.9327,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8749,0.0402,3.1651,219.4399,-4.0722,-3.7068,5.5066
101,3,414,132,425,125,329.96215525432655,169.80577139779436,329.7886776141652,182.8332573685652,0.7447,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8031,0.0369,2.9034,176.0789,3.8251,2.2118,4.4185
102,2,111,359,98,370,137.68977032315047,210.95023109728987,137.8446556047734,227.96929617823537,0.7894,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.843,0.0388,3.0486,219.1298,-4.0665,-3.7015,5.4989
102,3,415,131,425,125,329.8399391619129,171.1724276862369,329.7886776141652,182.8332573685652,0.8422,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7161,0.0329,2.5862,176.8108,3.8363,2.2292,4.4369
103,2,110,357,97,369,138.27598181323415,210.35446275275456,138.19953970956257,228.04385543136215,0.7776,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8772,0.0404,3.1734,218.8423,-4.0987,-3.6549,5.4917
103,3,414,131,425,124,329.6709139580163,170.30854353202602,329.5186100091761,183.33848477611022,0.7735,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.801,0.0368,2.8956,176.5835,3.8247,2.2376,4.4312
104,2,100,340,86,351,143.62735314406524,207.40781084616847,143.4862882244458,225.20435164534453,0.7861,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8943,0.0411,3.2358,215.9400,-4.3631,-3.2135,5.4188
104,3,404,115,415,108,323.33137475637574,170.8010538609174,323.6288560630249,183.8069639594757,0.6488,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7974,0.0367,2.8823,177.0655,3.5640,2.6535,4.4433
105,2,96,332,82,341,146.07859141821808,206.0728026693479,146.1672284614734,222.71281956816046,0.8479,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8437,0.0388,3.0511,214.0699,-4.4576,-2.9978,5.3719
105,3,399,105,409,96,319.6858998395027,173.11268006705922,319.565262384417,186.560981987124,0.7924,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8129,0.0374,2.9389,179.5854,3.4363,2.9156,4.5065
106,2,94,329,80,339,147.0810269599701,206.08978625831995,146.87931278126803,223.2778538055219,0.6921,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8703,0.04,3.1481,214.3398,-4.5151,-2.9230,5.3787
106,3,398,102,408,93,318.72131326474977,174.3158053648607,318.67054863271613,187.76847445724215,0.8623,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8077,0.0372,2.9201,180.7922,3.4095,2.9930,4.5368
107,2,92,324,78,332,148.55719292953563,205.11947737842937,148.6809253593194,221.23742902140225,0.8079,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8219,0.0378,2.9716,212.8738,-4.5575,-2.7866,5.3419
107,3,396,97,406,88,317.0700306530411,176.18456232031227,317.13691085375723,189.63649437806004,0.8505,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7994,0.0368,2.8899,182.6632,3.3562,3.1220,4.5838
108,2,88,313,73,321,151.7947689529435,203.11819219360927,151.80502093753785,220.1181500921721,0.9696,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8732,0.0402,3.1588,211.2768,-4.6723,-2.5058,5.3018
108,3,392,86,401,76,313.65737597346225,181.06904760339356,313.5418768441028,194.51735141112732,0.8006,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7784,0.0358,2.8133,187.5524,3.2491,3.4050,4.7065
109,2,86,306,70,313,153.81606812094316,201.69779374103229,154.0195793436272,219.14607000811125,0.7176,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9013,0.0415,3.2614,210.0602,-4.7303,-2.3260,5.2713
109,3,389,78,398,68,311.2733550767607,184.94593804677083,311.3217612780066,198.39858870465787,0.8517,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7629,0.0351,2.7568,191.4362,3.1689,3.6105,4.8039
110,2,84,299,68,306,155.86344843327723,200.53179299053804,155.90407908333268,217.9954127957742,0.8581,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9071,0.0417,3.2824,208.8993,-4.7838,-2.1436,5.2421
110,3,387,72,395,61,309.6106882400266,188.2153022471871,309.36931724236473,201.79197209007103,0.6523,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7568,0.0348,2.7345,194.7673,3.1161,3.7653,4.8875
111,2,82,294,66,301,157.40212959195907,200.38463014912097,157.3194403929751,217.846276075585,0.8577,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9077,0.0418,3.2844,208.7509,-4.8362,-2.0129,5.2384
111,3,385,67,394,55,308.1909498203866,190.85072700935672,308.09469370140613,205.84703058339218,0.8069,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8218,0.0378,2.9716,198.0654,3.0730,3.9064,4.9703
112,2,80,290,64,296,158.67560263350637,200.7436175822285,158.7358753394477,217.83020910791964,0.7973,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8874,0.0408,3.2107,208.9382,-4.8842,-1.9066,5.2431
112,3,383,62,392,50,306.81070781203107,193.60010330575756,306.81496402939456,208.60009587725506,0.9267,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8108,0.0373,2.9313,200.8204,3.0195,4.0346,5.0394
113,2,78,285,62,291,160.2118592232983,200.8606482116395,160.15165398110315,217.947241322298,0.8792,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.887,0.0408,3.2089,209.0554,-4.9363,-1.7760,5.2461
113,3,381,57,390,46,305.46987216740007,196.45864704817652,305.7273982227997,210.6418761785035,0.6227,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7574,0.0348,2.7368,203.3032,2.9604,4.1549,5.1017
114,2,77,283,61,289,160.84438755456034,201.13676938839401,160.73473569081997,218.22007240398395,0.8183,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8856,0.0407,3.2040,209.3305,-4.9621,-1.7237,5.2530
114,3,380,55,389,42,304.89696299914846,197.51708786836647,304.8820053961409,213.32838535928593,0.8801,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8367,0.0385,3.0256,205.1185,2.9448,4.2217,5.1473
115,2,77,282,61,288,161.1139126302907,200.81085628023203,160.98296604188758,217.89217516927954,0.7763,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8869,0.0408,3.2087,209.0031,-4.9624,-1.6977,5.2447
115,3,380,55,388,42,304.89696299914846,197.51708786836647,304.66108945705895,212.7580785775243,0.6426,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8076,0.0371,2.9197,204.8545,2.9410,4.2163,5.1406
116,2,77,283,61,288,160.84438755456034,201.13676938839401,160.98296604188758,217.89217516927954,0.752,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8693,0.04,3.1446,209.1795,-4.9585,-1.7224,5.2492
116,3,380,55,389,42,304.89696299914846,197.51708786836647,304.8820053961409,213.32838535928593,0.8969,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8367,0.0385,3.0256,205.1185,2.9448,4.2217,5.1473
117,2,77,283,62,288,160.84438755456034,201.13676938839401,160.89690910874924,216.9469981354893,0.9126,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8221,0.0378,2.9726,208.7429,-4.9482,-1.7188,5.2382
117,3,380,55,389,42,304.89696299914846,197.51708786836647,304.8820053961409,213.32838535928593,0.8842,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8367,0.0385,3.0256,205.1185,2.9448,4.2217,5.1473
118,2,77,283,62,288,160.84438755456034,201.13676938839401,160.89690910874924,216.9469981354893,0.9476,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8221,0.0378,2.9726,208.7429,-4.9482,-1.7188,5.2382
118,3,380,55,389,42,304.89696299914846,197.51708786836647,304.8820053961409,213.32838535928593,0.9126,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8367,0.0385,3.0256,205.1185,2.9448,4.2217,5.1473
119,2,77,283,62,288,160.84438755456034,201.13676938839401,160.89690910874924,216.9469981354893,0.9476,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8221,0.0378,2.9726,208.7429,-4.9482,-1.7188,5.2382
119,3,380,55,389,42,304.89696299914846,197.51708786836647,304.8820053961409,213.32838535928593,0.8824,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8367,0.0385,3.0256,205.1185,2.9448,4.2217,5.1473
120,2,80,282,64,287,160.8328765995142,197.9747458642137,160.97439396243132,214.73006310249156,0.7846,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8826,0.0406,3.1931,206.0123,-4.8831,-1.6973,5.1697
120,3,381,54,389,42,304.9684222676388,198.90952717253137,304.8820053961409,213.32838535928593,0.8024,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7604,0.035,2.7476,205.8668,2.9608,4.2334,5.1660
121,2,92,279,77,284,160.49149101319188,185.6582882609877,160.5757404411149,201.4671189052943,0.8375,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8878,0.0408,3.2119,193.2399,-4.5708,-1.6194,4.8492
121,3,393,50,402,38,307.0342254347894,209.2008604188807,307.0232312124734,224.2008028531566,0.882,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7524,0.0346,2.7186,216.4413,3.2713,4.3358,5.4314
122,2,97,278,82,283,160.26081916410516,180.61284561182242,160.3657977834786,196.42046736529267,0.8664,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9115,0.0419,3.2983,188.1853,-4.4449,-1.5949,4.7223
122,3,399,49,409,36,308.15722658736905,213.65392577717827,308.11526191261237,230.05434140654683,0.8563,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8036,0.037,2.9049,221.5510,3.4349,4.3716,5.5596
123,2,100,277,86,282,160.23757906760525,177.451401797788,160.24597356156946,192.31744590650115,0.9017,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.874,0.0402,3.1618,184.5856,-4.3592,-1.5662,4.6320
123,3,402,49,412,35,308.78436410029735,215.5203006679417,308.5444477800833,232.69937687926884,0.6677,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8332,0.0383,3.0131,223.7806,3.5175,4.3774,5.6156
124,7,611,352,637,363,21.427120773614114,369.5416079415145,21.533924130326284,397.763748976701,0.6272,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7996,0.0368,2.8906,383.1337,8.9499,-3.5123,9.6144
124,2,103,277,90,282,159.90476880809518,174.63103962354458,159.83516755526492,188.55768348173987,0.9235,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8336,0.0383,3.0146,181.3273,-4.2732,-1.5634,4.5502
124,3,406,48,416,35,309.43679117925603,218.81956036881164,309.3065458926541,235.2126697267815,0.7573,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7849,0.0361,2.8371,226.7202,3.6140,4.3940,5.6893
125,2,106,277,93,282,159.56104408508696,171.81676286090365,159.51616114359317,185.74444810007108,0.9431,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8468,0.039,3.0626,178.5094,-4.1975,-1.5643,4.4795
125,3,409,48,419,35,310.0382092898091,220.73740054644117,309.867445560127,237.12443990445186,0.6857,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7781,0.0358,2.8121,228.6377,3.6909,4.3927,5.7375
126,2,107,277,94,282,159.44395478041653,170.88007490635061,159.4076686677801,184.808008484481,0.9223,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8513,0.0392,3.0789,177.5713,-4.1723,-1.5646,4.4560
126,3,410,48,420,35,310.23635830927384,221.38202275704322,310.0524011410102,237.7666923688009,0.7361,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7758,0.0357,2.8037,229.2820,3.7165,4.3922,5.7536
127,2,109,277,96,282,159.20588504449634,169.00887550658396,159.18735351674064,182.9371476764629,0.8392,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8604,0.0396,3.1120,175.6974,-4.1218,-1.5652,4.4090
127,3,411,48,422,35,310.4333543946014,222.02927734873165,310.41932136549747,239.0585702291386,0.8648,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8029,0.0369,2.9026,230.2295,3.7470,4.3975,5.7774
128,2,111,278,98,283,158.64322732659522,167.5022387910084,158.66773687211142,181.43042743707574,0.9416,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8678,0.0399,3.1390,174.1884,-4.0709,-1.5918,4.3711
128,3,413,49,424,35,310.99219545762764,222.5758297749331,310.78228251621346,240.36014644695155,0.6325,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8352,0.0384,3.0202,231.1264,3.8045,4.3778,5.7999
129,8,19,370,2,381,148.3280915539084,291.39835277502857,148.2479638256966,311.64242329952447,0.7384,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7298,0.0336,2.6362,301.1806,-6.4323,-3.9683,7.5579
129,2,113,278,100,283,158.39128859711622,165.64117845511726,158.43559342048044,179.56892826989863,0.8954,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8771,0.0403,3.1730,172.3241,-4.0204,-1.5925,4.3243
129,3,415,49,426,36,311.37851529588266,223.89283150650448,311.2977871468006,240.91907354960503,0.8091,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7963,0.0366,2.8787,232.0941,3.8500,4.3702,5.8242
130,8,21,370,3,382,148.12040315297727,289.69811873741946,147.9946167919165,311.3213773578679,0.7763,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7822,0.036,2.8269,300.1208,-6.3952,-3.9775,7.5313
130,2,116,279,103,284,157.6771416162449,163.23296235748464,157.7781887746114,177.15812146215595,0.8066,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8894,0.0409,3.2177,169.9107,-3.9442,-1.6195,4.2638
130,3,418,49,429,36,311.9495055058586,225.88713996153035,311.8294215802835,242.90944814889355,0.7595,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7894,0.0363,2.8533,234.0892,3.9268,4.3689,5.8743
131,8,23,371,4,384,147.74202865818486,288.5342267392207,147.58522894105016,311.5413295214617,0.6578,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8335,0.0383,3.0141,299.5967,-6.3577,-4.0127,7.5181
131,2,118,280,105,285,157.08044516753338,161.7714437099453,157.2296210912378,175.69291391516052,0.8148,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8968,0.0413,3.2449,168.4450,-3.8933,-1.6461,4.2270
131,3,420,50,431,37,312.4949071327586,226.49061790723252,312.33699923393283,243.50770008359078,0.6935,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7871,0.0362,2.8451,234.6911,3.9784,4.3424,5.8894
132,8,26,372,7,385,147.2527595155474,286.54144551879403,147.1313210666325,309.5545186231337,0.6824,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8393,0.0386,3.0352,297.6038,-6.2812,-4.0397,7.4681
132,2,120,281,107,286,156.47293605257903,160.3277892319357,156.67187893193966,174.24408167854654,0.7901,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9043,0.0416,3.2720,166.9965,-3.8423,-1.6728,4.1906
132,3,422,51,433,38,313.03736122058444,227.11450856341168,312.84204954784246,244.12496799794977,0.6394,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7848,0.0361,2.8364,235.3127,4.0300,4.3160,5.9050
133,8,29,375,10,388,146.4211862749993,285.6711395993652,146.36141114796064,308.6907837950463,0.7654,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.842,0.0387,3.0450,296.7352,-6.2037,-4.1184,7.4463
133,2,123,283,111,289,155.3764352138364,158.40454538932903,155.22485943116808,171.81385275931623,0.8699,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8828,0.0406,3.1938,164.8369,-3.7603,-1.7235,4.1364
134,8,32,377,14,390,145.75096699318806,284.29737951659,145.6358955760357,306.4930668057599,0.6755,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8168,0.0376,2.9531,294.9783,-6.1187,-4.1659,7.4022
134,2,126,286,115,291,153.92464441605125,156.97770542341354,154.04123073843937,169.0562036720333,0.8588,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8054,0.037,2.9116,162.7932,-3.6693,-1.7956,4.0851
134,3,428,56,440,43,315.0,227.6883835420683,314.8348829368889,245.3670719554684,0.7132,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8125,0.0374,2.9374,236.1974,4.1911,4.1911,5.9272
135,2,129,287,117,293,153.10376303450664,154.7384890710776,153.13018691250096,168.15469068687915,0.8937,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9033,0.0415,3.2685,161.1679,-3.6069,-1.8296,4.0444
135,3,431,58,443,45,315.88686073747164,228.42285349763057,315.6585431775636,246.0894146443524,0.6346,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8094,0.0372,2.9262,236.9273,4.2687,4.1385,5.9455
136,8,36,380,18,393,144.79214624291748,282.71894170713074,144.74628676581972,304.92130132216084,0.7875,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8214,0.0378,2.9699,293.4007,-6.0158,-4.2449,7.3626
136,2,130,288,119,294,152.604633336664,154.30489298787643,152.51338037571207,166.83225107874077,0.8995,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8481,0.039,3.0672,160.3242,-3.5720,-1.8512,4.0232
136,3,432,59,445,46,316.2415098584652,228.44911906155383,316.14904494732616,246.82990094394967,0.8047,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8408,0.0387,3.0406,237.2841,4.3007,4.1182,5.9544
137,8,38,380,20,393,144.55710422167067,281.0871750898643,144.52820463914227,303.29028998634294,0.8553,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.826,0.038,2.9867,291.7669,-5.9649,-4.2457,7.3216
137,2,132,289,121,295,151.92751306414706,153.0,151.88679112394405,165.5294535724685,0.9062,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8551,0.0393,3.0930,159.0183,-3.5210,-1.8778,3.9904
