Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm
20,10,319,416,326,445,77.02589727076335,209.34421415458323,76.95151693171333,239.17566765873153,0.7205,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.3607,0.0665,5.1973,223.2679,1.2616,-5.4588
21,11,326,414,332,444,75.03328043599514,209.093280618962,75.49983323344743,239.63305281200255,0.4911,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.532,0.0681,5.3172,223.3239,1.4238,-5.4202
21,10,318,414,325,444,77.17121712854458,207.17142660125697,77.13170440706021,237.9768896342668,0.714,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.6586,0.0692,5.4058,221.5082,1.2362,-5.4193
22,12,135,445,115,478,120.45479725882565,270.29243422633937,120.5501906253799,308.8769981724117,0.7957,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.3728,0.0666,5.2058,288.2995,-3.6725,-6.2332
22,13,129,444,109,476,121.6488213108503,272.5307322119838,121.6921876695031,310.26601489689455,0.7701,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.1657,0.0647,5.0609,290.1767,-3.8233,-6.1972
22,11,324,410,331,439,75.28492834940224,204.71443525066815,75.43051234692975,234.54210709380095,0.6388,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.515,0.0679,5.3053,218.6155,1.3863,-5.3079
22,10,317,410,324,439,77.19573393471325,203.0492551082126,77.09758747273206,232.8797973204202,0.7514,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.5731,0.0684,5.3459,216.9439,1.2114,-5.3075
23,12,135,442,115,474,120.78023448348716,267.7106647109898,120.93158596863051,305.4390282855156,0.8065,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.2849,0.0658,5.1443,285.3331,-3.6729,-6.1464
23,11,323,407,330,436,75.34324888423959,201.5589243868899,75.48330004114537,231.38712150852302,0.6727,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.6246,0.0689,5.382,215.4455,1.3611,-5.2323
23,10,316,406,323,436,77.22126681159396,198.92712233378333,77.17362481772723,229.73245308401684,0.7533,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.9532,0.0719,5.6119,213.2229,1.1858,-5.2176
