Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Z_mm,B_px,X_mm,Y_mm
25,11,36,407,17,422,140.31155012545472,313.1788626328412,140.41186915231702,337.37960815674677,0.8436,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9219,324.8291,-6.2774,-5.1998
25,12,46,399,27,414,140.26769712804423,300.3747659175118,140.3752433907571,324.5751068705054,0.775,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0391,312.0064,-6.0261,-4.9988
25,10,39,380,20,394,143.98694340108347,294.2329009475317,143.9593729071723,317.83328963467625,0.8442,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0264,305.5781,-6.2016,-4.5102
25,1,76,284,60,290,159.03893426545844,215.24404753674375,159.06872330187485,232.3316594870359,0.881,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9971,223.4617,-5.237,-2.0046
25,6,552,227,574,229,4.159642293712642,275.72631357924473,4.23639479905884,297.8137001549794,0.8977,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0227,286.3447,7.1663,-0.5262
25,7,72,92,55,83,209.29136217098426,235.05318547086316,209.18591581611005,254.2833065696606,0.843,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0833,244.2904,-5.3493,2.9941
26,15,268,458,268,478,92.05355056351098,251.16130275183716,91.90211277465693,271.14940531006147,0.7272,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0041,260.7729,-0.2255,-6.54
26,14,132,415,120,432,124.88094612863293,253.5527558517162,124.90647863847742,274.36107595648474,0.9693,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0923,263.5468,-3.7833,-5.4244
26,11,35,399,16,414,141.5719226543159,308.9142275778181,141.581944655178,333.12159941979144,0.9848,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9606,320.5616,-6.3022,-4.9992
26,12,45,391,27,406,141.581944655178,296.10808837314795,141.4802104786918,319.53247096343745,0.7947,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9872,307.3746,-6.0389,-4.7986
26,10,38,372,19,385,145.37971024956775,290.423828223512,145.39733352243636,313.4453700407776,0.9751,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9929,301.4958,-6.2268,-4.2974
26,1,76,276,60,282,161.05349531049094,212.51352898109803,160.9337182774338,229.5952961190625,0.8327,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0324,220.7244,-5.2368,-1.8041
26,6,552,220,573,221,2.7065128677028385,275.3071012524014,2.707917485866198,296.33089612796033,0.998,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8894,285.4324,7.1547,-0.3383
26,7,72,85,55,75,210.7578056595071,238.55607307297797,210.73548770192008,258.2789190003706,0.8582,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1139,248.026,-5.3491,3.1819
27,15,268,453,268,472,92.09525256462385,246.16457909293123,91.94514676141429,265.1527861441399,0.7272,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9169,255.3061,-0.2255,-6.4027
27,14,131,410,120,426,125.72413480766892,250.04999500099976,125.63654875425517,269.462427807663,0.8033,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9347,259.3935,-3.7964,-5.2875
27,11,35,394,16,408,142.30575953331083,305.83165303807255,142.3995946598871,329.4267748681033,0.8569,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9175,317.191,-6.3025,-4.8615
27,12,45,385,26,400,142.5030873910496,292.4175097356518,142.4424412426543,316.62280397975127,0.8002,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1175,304.0392,-6.0507,-4.6476
27,10,38,367,19,380,146.19942966115022,287.6125866508627,146.1564620030752,310.6332242372023,0.8528,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0203,298.68,-6.2267,-4.172
27,1,75,271,59,276,162.42014857334473,211.8962010041709,162.43670394548332,228.65913495856665,0.8296,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9872,219.9588,-5.2621,-1.6663
27,6,552,214,573,215,1.45812315589723,275.0890764825096,1.5481576989779677,296.10808837314795,0.6651,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.891,285.2119,7.1547,-0.188
27,7,72,79,55,69,211.98025348183828,241.6795398870165,211.8659776936037,261.3962509295036,0.7875,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0751,251.1515,-5.3494,3.3324
28,15,268,449,268,468,92.12985320226545,242.1672975444868,91.97493401088198,261.15512631384433,0.7271,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9623,251.3031,-0.2255,-6.3022
28,14,131,406,120,421,126.26631775892312,246.81369491987272,126.2654431210238,265.41476974727686,0.9114,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8537,255.7765,-3.7967,-5.1751
28,11,35,390,16,404,142.9034887190255,303.40237309553135,142.95488644925064,327.00152904841286,0.8061,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.94,314.7602,-6.3023,-4.7612
28,12,45,381,26,395,143.13010235415598,290.0,143.16664302491176,313.6000637755037,0.8796,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0679,301.3387,-6.051,-4.5351
28,10,38,363,19,375,146.86672524262104,285.40672732085346,146.92932217723833,307.87659865601995,0.7957,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9737,296.2162,-6.2269,-4.0594
