Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold
190,42,298,80,302,72,285.25511870305775,136.82105101189657,285.94539590092285,145.60219778561037,0.5109,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
191,42,296,82,300,74,284.6567511157604,134.3726162579266,285.3955492539951,143.13629868066312,0.4974,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
191,35,35,287,29,288,161.7166269597463,239.06902768865731,161.93469623892503,245.08161905781512,0.5497,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
194,35,39,285,30,287,161.8739203118299,234.64441182350797,162.08523202922584,243.82165613415063,0.7698,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
195,35,40,284,31,287,162.030860259843,233.3838040653207,162.01266534793854,242.87033577610913,0.9712,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
196,42,285,88,282,56,280.5080221402324,126.11502686040232,277.30575953331083,157.2768260107,0.3982,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
196,35,39,284,30,286,162.10629075429574,234.33522995913356,162.30911037996668,243.51591323771842,0.7374,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
197,42,283,88,282,56,279.61211475436585,125.76565508913791,277.30575953331083,157.2768260107,0.5334,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
197,35,40,283,29,286,162.26469349083106,233.0772404161333,162.38033065646098,244.468811916776,0.8942,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
198,42,281,88,282,56,278.7114375519504,125.44720004846661,277.30575953331083,157.2768260107,0.6568,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
199,42,281,88,286,54,278.7114375519504,125.44720004846661,278.6371314150707,159.81239000778382,0.7264,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
199,43,281,70,280,57,277.621071309297,143.26548781894402,276.6240326345175,156.0416611036937,0.4069,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
200,42,283,87,285,54,279.5366357584594,126.75172582651489,278.2823494170313,159.66527487215245,0.5442,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
200,43,280,69,279,57,277.1743242364823,144.12841496387864,276.25903630512227,155.92947123619703,0.3939,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
200,35,38,279,28,283,163.34770026964586,233.80547470065795,163.12121611232737,244.53425117966603,0.6245,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
201,43,280,69,282,55,277.1743242364823,144.12841496387864,277.2597240462598,158.26875876179733,0.7427,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
201,44,516,227,529,227,3.379683783322679,254.4425278918601,3.21548399174821,267.4210163767986,0.8381,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
201,45,248,247,246,255,111.80140948635182,37.69615364994153,110.40988283380399,45.880278987817846,0.8059,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
202,42,287,86,285,54,281.2224580694448,128.4562182223967,278.2823494170313,159.66527487215245,0.2348,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
202,43,279,68,279,56,276.7329213268596,145.0,276.21922968879113,156.92354826475216,0.5161,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
202,45,248,247,248,253,111.80140948635182,37.69615364994153,108.8531587644191,43.32435804486894,0.5116,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
202,35,33,278,25,280,163.92251031694403,238.32121181296472,163.99076481684534,246.5623653358314,0.9217,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
202,46,237,324,228,384,102.58296249407694,114.75626344561765,101.18175421019669,175.32826355154492,0.6002,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
203,43,278,68,283,55,276.3401917459099,144.88616221019868,277.61854648756895,158.39823231336896,0.3663,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
203,45,248,251,247,259,109.74683660542613,41.43669871020132,107.7004277886672,49.33558553417604,0.7317,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
203,35,32,276,23,279,164.4501958302984,238.73835050112916,164.33997086815646,248.21361767638777,0.8729,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
203,46,235,324,230,387,103.55376409773166,115.20850663036997,100.36245909843187,177.9016582272352,0.3868,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
204,45,249,254,247,262,107.19854122006586,43.965895873961216,106.69924423399362,52.20153254455275,0.7728,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
204,35,30,275,22,277,164.80759099044974,240.40174708183798,164.8459319496874,248.64633518312712,0.9019,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
205,44,516,226,529,226,3.154842864791977,254.3855341799136,3.0015243276991557,267.36678926149375,0.8476,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
205,47,249,254,231,326,107.19854122006586,43.965895873961216,105.2125828686205,118.1397477566293,0.6059,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
205,35,28,274,20,276,165.16006083808708,242.0743687382041,165.18653588119534,250.3197954617253,0.9034,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
206,44,515,226,528,226,3.1672872611519285,253.38705570727168,3.0127875041833403,266.36816626616627,0.8557,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
206,47,249,261,229,326,104.85861444792467,50.695167422546305,106.14433878028349,118.68024266911489,0.8424,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
207,42,291,96,295,87,284.03624346792645,119.57006314291216,284.7886776141652,129.28263611173776,0.4927,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
207,47,250,263,227,327,103.2405199151872,52.392747589718944,106.92751306414705,120.20815280171308,0.5669,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
207,46,250,338,234,401,95.44033203100551,126.57013865837392,98.42696902148067,191.06281689538653,0.5519,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
208,46,251,339,234,405,94.95027223429175,127.47548783981962,98.25474852338961,195.020511741714,0.525,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
209,46,252,339,234,408,94.50218949204097,127.39309243440164,98.13010235415598,197.9898987322333,0.4857,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
210,44,515,225,528,226,2.9414649939111097,253.33377192944488,3.0127875041833403,266.36816626616627,0.9104,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
210,46,252,340,233,412,94.46715906138927,128.39003076563228,98.2503872289055,202.09156340629363,0.4721,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
211,44,514,225,527,226,2.953116853487206,252.33509466580347,3.0241354500664643,265.3695536417092,0.906,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
211,46,252,340,232,415,94.46715906138927,128.39003076563228,98.40650989736787,205.20477577288497,0.4635,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
212,48,301,86,332,28,287.19854122006586,131.89768762188365,290.8285557902068,196.8654362756449,0.3855,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
212,44,514,225,527,225,2.953116853487206,252.33509466580347,2.808484877345993,265.31867631209076,0.8603,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
212,47,254,275,251,341,97.23692202596801,63.50590523722971,94.87389642220477,129.46814279968643,0.6321,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
213,48,303,86,333,28,288.02472352123846,132.5028301584536,291.10008374846643,197.2232237846243,0.4618,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
213,44,514,225,527,225,2.953116853487206,252.33509466580347,2.808484877345993,265.31867631209076,0.8576,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
213,47,255,277,251,343,96.14662565964667,65.37583651472461,94.7998361139047,131.4610208388783,0.7781,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
214,48,305,87,335,28,288.9832170592262,132.18925826253812,291.6401647539355,197.9520143873257,0.5315,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
214,44,514,225,526,225,2.953116853487206,252.33509466580347,2.819105948873298,264.31988196123274,0.8553,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
214,47,256,280,251,343,95.04245106917092,68.26419266350405,94.7998361139047,131.4610208388783,0.8926,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
215,48,308,87,336,27,290.20361516832514,133.19534526401438,291.8014094863518,199.25109786397664,0.6831,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
215,49,264,105,274,62,271.070824454787,107.01868995647442,274.5739212599009,150.47923444781344,0.4152,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
215,44,514,225,526,225,2.953116853487206,252.33509466580347,2.819105948873298,264.31988196123274,0.8908,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
215,47,257,284,251,343,93.97249594075066,72.17340230306452,94.7998361139047,131.4610208388783,0.8168,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
216,48,310,88,339,26,291.1612598168283,132.9661611087573,292.48850305475344,201.30822139197394,0.7353,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
216,44,514,225,526,225,2.953116853487206,252.33509466580347,2.819105948873298,264.31988196123274,0.8813,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
216,47,258,288,252,343,93.01278750418334,76.10519036176179,94.36525773502794,131.38112497615478,0.7625,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
217,48,312,89,341,26,292.1219419718818,132.7742444904131,293.0124450363038,202.08166665979377,0.8372,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
217,49,267,108,274,61,272.7524854002687,104.12012293500234,274.54375765146716,151.47607071745688,0.6389,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
217,44,514,225,527,225,2.953116853487206,252.33509466580347,2.808484877345993,265.31867631209076,0.8806,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
217,47,259,292,251,343,92.1475854282985,80.05623023850174,94.7998361139047,131.4610208388783,0.6049,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
218,50,26,30,5,13,217.63892232842204,298.0268444284843,217.75130164242614,325.0384592629002,0.8353,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
218,48,313,90,344,27,292.68652667423027,132.23085872821065,293.90499197479886,202.35859260234045,0.7811,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
218,49,268,108,274,61,273.301865674435,104.17293314484334,274.54375765146716,151.47607071745688,0.7239,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
218,44,514,225,526,225,2.953116853487206,252.33509466580347,2.819105948873298,264.31988196123274,0.8605,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
218,47,260,296,251,343,91.36392753160293,84.02380615040002,94.7998361139047,131.4610208388783,0.4531,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
219,50,26,30,5,13,217.63892232842204,298.0268444284843,217.75130164242614,325.0384592629002,0.8635,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
219,48,313,91,346,29,292.8548199617767,131.30879635424276,294.6558987440816,201.357890334598,0.7087,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
219,49,267,107,274,60,272.7263109939063,105.11898020814318,274.5139884580012,152.47294842036735,0.6531,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
219,44,514,225,526,225,2.953116853487206,252.33509466580347,2.819105948873298,264.31988196123274,0.8735,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
219,51,28,279,20,281,164.02227014115914,243.402958075698,164.0858790847882,251.6445906432324,0.8711,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
219,47,261,301,252,344,90.64374571417538,89.00561780022652,94.33231398318851,132.3782459469833,0.3743,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
220,50,26,30,5,13,217.63892232842204,298.0268444284843,217.75130164242614,325.0384592629002,0.8269,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
220,48,312,91,346,31,292.4515464560039,130.92364186807515,294.8954675452689,199.5419755339713,0.5978,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
220,49,267,106,274,60,272.7006293373953,106.1178590059185,274.5139884580012,152.47294842036735,0.6448,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
220,44,513,225,526,225,2.9648613091602183,251.3364279208249,2.819105948873298,264.31988196123274,0.8854,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
220,47,262,305,254,346,90.0,93.0,93.41658819177135,134.23859355639868,0.3849,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
221,50,26,30,5,13,217.63892232842204,298.0268444284843,217.75130164242614,325.0384592629002,0.8522,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
221,48,310,90,346,34,291.4767909795404,131.10301293257908,295.2630985044991,196.82479518597245,0.4154,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
221,49,266,104,274,60,272.12109639666147,108.07404868885037,274.5139884580012,152.47294842036735,0.5509,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
221,44,513,225,526,225,2.9648613091602183,251.3364279208249,2.819105948873298,264.31988196123274,0.8725,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
221,47,264,309,258,348,88.81881108667336,97.02061636580135,91.6846843178963,136.0588108135596,0.4278,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
222,50,26,30,2,16,217.63892232842204,298.0268444284843,217.0106732336031,325.60098279949955,0.5425,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
222,44,514,224,526,224,2.7263109939062655,252.28555249954366,2.602562202499806,264.27258654654287,0.8945,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
222,47,265,312,262,350,88.28164199834454,100.04498987955368,90.0,138.0,0.5687,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
223,44,513,224,526,224,2.737156305060684,251.2866888635369,2.602562202499806,264.27258654654287,0.8702,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
223,47,265,310,266,353,88.24659513992847,98.04590761474952,88.37502364247524,141.05672617780408,0.6656,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
223,52,267,314,269,319,87.19362974821176,102.12247548899312,86.25701170431287,107.22872749408155,0.3607,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
224,44,512,223,525,223,2.5193892912062674,250.2418829852429,2.3950055168723465,263.2299375071156,0.8869,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
224,47,271,320,271,355,85.23635830927383,108.37435120913067,86.39872188277657,143.28293687665675,0.6514,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
225,44,512,223,524,223,2.5193892912062674,250.2418829852429,2.404136053753694,262.23081436017395,0.888,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
225,47,275,323,276,357,83.32011393677746,111.75866856758807,84.48508840875496,145.67429423202984,0.6624,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
226,44,511,223,524,223,2.5294942048377527,249.24285345822858,2.404136053753694,262.23081436017395,0.8829,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
226,47,278,325,281,359,81.94089609712904,114.12712210513327,82.63525375501736,148.22280526288793,0.7477,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
227,44,511,222,524,222,2.2997994217919864,249.20072231034965,2.1858008067755987,262.1907702418222,0.8934,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
227,53,286,361,301,449,80.84974322198512,150.9205088780183,80.65532809790032,240.18742681497713,0.9354,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
228,50,26,30,5,13,217.63892232842204,298.0268444284843,217.75130164242614,325.0384592629002,0.8406,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
228,48,310,76,336,39,289.4400348281762,144.22205101855957,293.15860742208326,188.16216410320115,0.2786,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
228,44,511,221,524,221,2.070030653041098,249.1625975141534,1.967402029919306,262.15453457836657,0.9089,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
228,53,285,330,300,449,78.97046877601952,120.22063050907694,80.89086647972253,240.0270818053663,0.6412,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
229,50,25,31,4,14,217.36944577461725,298.2113344593059,217.50414236027012,325.2199255888237,0.8281,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
229,48,312,75,334,39,290.0502368713967,145.8389522727039,292.59634451442196,187.3846311734236,0.4804,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
229,44,512,221,525,221,2.06175769075854,250.1619475459847,1.95992725912637,263.1539473388153,0.9025,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
229,53,288,331,299,450,77.67527256586263,121.80722474467596,81.16340886759157,240.85887984460942,0.46,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
230,48,314,75,332,39,290.7848610139685,146.53668482670133,292.02945118574075,186.62529303392935,0.7008,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
230,44,512,220,525,220,1.8328395059420592,250.12796724876648,1.7423001661426172,263.1216448717209,0.9048,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
230,47,290,332,301,366,76.86597769360368,123.2233744059949,75.78880813070255,158.86157496386593,0.7305,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
231,48,317,75,330,38,291.8734796112512,147.6279106402309,291.34578664908975,186.81541692269406,0.861,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
231,44,512,220,525,220,1.8328395059420592,250.12796724876648,1.7423001661426172,263.1216448717209,0.9056,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
231,54,38,267,30,270,166.20474682287625,230.6534196581529,165.96375653207352,239.14012628582432,0.7434,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
231,47,292,333,307,367,76.07522677959057,124.66354719804824,73.81079374297306,161.40012391568973,0.5613,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
232,48,319,75,328,38,292.59016262850673,148.38463532320318,290.77225468204585,186.09674903124989,0.6374,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
232,44,511,220,524,220,1.8401952563927828,249.12848090894786,1.7489460445542309,262.1221089492453,0.8834,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
232,54,37,266,29,268,166.5042667192042,231.38928237928394,166.48566721344199,239.63513932643517,0.9725,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
232,47,295,334,313,367,74.86416449625196,126.38433447227548,71.78712672977144,163.17475294910057,0.4322,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
233,48,321,76,327,37,293.4523345567385,148.24641648282767,290.3764352138364,186.6815470259447,0.4305,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
233,44,510,220,523,220,1.8476102659945959,248.12899870833317,1.755642801618448,261.1225765804252,0.8588,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
233,54,36,265,27,267,166.80187951923887,232.13142829009604,166.8274465766731,241.3503677229434,0.9741,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
233,47,298,335,319,367,73.68614757373945,128.16005617976296,69.80940837545954,165.14841809717706,0.2994,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
234,54,36,265,27,267,166.80187951923887,232.13142829009604,166.8274465766731,241.3503677229434,0.9709,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
235,54,36,266,27,269,166.56181184164936,232.36178687555318,166.36602721059563,241.81397809059757,0.8008,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
236,54,36,267,28,270,166.32222388516112,232.59621665022843,166.07903963507925,241.0808992848666,0.7602,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
237,55,463,265,474,267,14.771621492167515,207.87015177749788,14.54383399345571,219.01826407859232,0.8099,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
237,54,37,269,28,272,165.78414652632645,232.1077336066164,165.6186054089094,241.56986567036876,0.8506,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
238,54,37,271,28,273,165.3065866295088,232.606964642076,165.3890939617746,241.82018112638985,0.8994,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
239,47,323,338,325,343,64.16712340048582,139.98928530426892,64.31635281950415,145.3616180427282,0.9006,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
239,56,307,441,309,450,78.88265765615282,233.37951923851415,78.8290222564112,242.5963726027246,0.8879,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
240,44,505,221,517,221,2.1210963966614536,243.16660954991332,2.0213649403560154,255.15877409957903,0.8951,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
241,44,505,221,517,221,2.1210963966614536,243.16660954991332,2.0213649403560154,255.15877409957903,0.8855,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
242,44,504,220,517,220,1.893385845746274,242.1321952983535,1.7969252726959732,255.12545933324648,0.892,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
243,44,504,220,518,220,1.893385845746274,242.1321952983535,1.7899106082460694,256.12496949731394,0.8817,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
244,44,505,220,518,220,1.8855997707796843,243.13165157996193,1.7899106082460694,256.12496949731394,0.8672,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
244,54,40,284,31,286,162.030860259843,233.3838040653207,162.23733064363208,242.5633937757303,0.7668,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
244,47,340,347,345,356,59.981632572390915,155.9134375222354,60.04132947318067,166.20770138594662,0.7765,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
244,57,343,352,347,360,59.94755228881018,161.74362429474616,60.130200777047996,170.67220043111882,0.8936,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
245,44,505,219,518,219,1.650039395577879,243.10080213771406,1.5662911869830523,256.09568524284043,0.8935,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
245,54,42,285,33,287,161.64321726707377,231.79516819813134,161.86581366132148,240.96887765850593,0.7693,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
245,57,343,349,348,360,59.40668515643687,159.15401345866212,59.83993916191291,171.1724276862369,0.6509,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
245,47,345,353,346,355,59.51669995885463,163.6154026979123,59.56948765307027,165.8463143998081,0.9115,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
246,44,506,219,519,219,1.6432806544927732,244.10038918445008,1.560199686928672,257.09531306501873,0.8929,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
246,57,346,351,351,362,58.854736853833316,162.40997506310995,59.31793136312795,174.4161689752415,0.6284,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
246,47,348,355,349,357,58.9773577954292,166.86821147240718,59.03624346792648,169.09760495051373,0.8976,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
247,44,507,219,520,219,1.6365770416167182,245.09997960016236,1.5541553729341915,258.0949437706985,0.9354,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
247,57,348,352,350,356,58.438188158350655,164.30459518832697,58.57043438516149,168.7601848778319,0.7483,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
247,47,351,360,354,365,58.9793459895957,172.69916039170545,58.981204311452636,178.53010950537168,0.9508,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
247,56,316,426,317,433,75.83783194468725,220.70795182774907,76.02477437856182,227.74108105478027,0.5746,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
248,44,508,219,521,219,1.6299278853841697,246.0995733437992,1.5481576989779677,259.09457732650446,0.9258,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
248,57,349,353,352,360,58.32453126189079,165.6804152578089,58.69587650440903,173.216627377397,0.562,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
248,56,316,423,317,431,75.64474101184663,217.8003673091485,75.90221436507174,225.80079716422614,0.5204,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
249,44,509,219,522,219,1.6233325250904709,247.09917037497314,1.5422061274284706,260.09421369957465,0.91,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
249,57,351,355,354,363,58.10278994126246,168.4339633209407,58.64723833314403,176.81911661356077,0.5573,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
250,44,510,219,523,219,1.6167903106732364,248.0987706539474,1.5363001288837845,261.0938528575501,0.9108,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
251,44,511,220,524,220,1.8401952563927828,249.12848090894786,1.7489460445542309,262.1221089492453,0.9118,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
