Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,Radius_A_px,Angle_B_deg,Radius_B_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold
110,2,84,299,68,306,155.16690687556377,207.15453169071634,155.26049113025186,224.61522655421203,0.6267,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
110,1,387,72,396,61,309.4006606634794,181.1767093199344,309.39256803930823,195.38935487891862,0.6049,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
111,6,588,371,613,383,26.70992009595433,353.7470847936418,26.63222087609871,381.47345910298924,0.5806,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
111,2,82,294,66,301,156.6559890384225,206.93960471596537,156.6337804166131,224.4036541591959,0.6292,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
111,1,385,67,394,55,307.92965517984237,183.83144453547658,307.8497098196924,198.82907232092595,0.6256,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
112,6,587,366,612,378,26.05349531049095,350.62943401830944,26.02326326416561,378.35961729550365,0.6114,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
112,2,80,290,64,296,157.89055165624833,207.23899247004653,158.00887008282288,224.32119828495925,0.5699,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
112,1,383,62,392,50,306.50144112050634,186.60385848100785,306.52885536698517,201.6035713969373,0.6274,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
113,6,585,362,610,374,25.605288979365188,347.0864445638867,25.60793148921833,374.8172888221673,0.4812,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
113,2,78,285,62,291,159.37925037030237,207.28000385951367,159.38417829765714,224.3680012836055,0.6298,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
113,1,381,58,390,45,305.29056259190133,188.67167248953936,305.24452400240824,204.48227307030797,0.6268,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
114,6,584,360,609,371,25.377743861349163,345.3230371695465,25.25841122195553,372.6258176777342,0.5208,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
114,2,77,283,61,289,159.99330526225975,207.52349264601347,159.9515122441968,224.61077445216202,0.6285,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
114,1,380,55,389,42,304.5240083331057,190.55970193091719,304.5371208288239,206.37102509800158,0.628,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
115,6,584,359,609,371,25.227649467428588,344.89563638874876,25.25841122195553,372.6258176777342,0.6114,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
115,2,77,283,61,288,159.99330526225975,207.52349264601347,160.1915086464861,224.26992665089986,0.5671,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
115,1,380,55,388,42,304.5240083331057,190.55970193091719,304.30778784471596,205.80573364218986,0.5693,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
116,6,584,359,609,371,25.227649467428588,344.89563638874876,25.25841122195553,372.6258176777342,0.5589,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
116,2,77,283,61,288,159.99330526225975,207.52349264601347,160.1915086464861,224.26992665089986,0.5671,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
116,1,380,55,389,42,304.5240083331057,190.55970193091719,304.5371208288239,206.37102509800158,0.628,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
117,6,584,359,609,371,25.227649467428588,344.89563638874876,25.25841122195553,372.6258176777342,0.6114,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
117,2,77,283,62,288,159.99330526225975,207.52349264601347,160.10456866523435,223.32935319836486,0.6961,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
117,1,380,55,389,42,304.5240083331057,190.55970193091719,304.5371208288239,206.37102509800158,0.628,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
118,6,584,359,609,371,25.227649467428588,344.89563638874876,25.25841122195553,372.6258176777342,0.5589,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
118,2,77,283,62,288,159.99330526225975,207.52349264601347,160.10456866523435,223.32935319836486,0.6961,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
118,1,380,55,389,42,304.5240083331057,190.55970193091719,304.5371208288239,206.37102509800158,0.628,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
119,6,584,359,609,371,25.227649467428588,344.89563638874876,25.25841122195553,372.6258176777342,0.5589,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
119,2,77,283,62,288,159.99330526225975,207.52349264601347,160.10456866523435,223.32935319836486,0.6961,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
119,1,380,54,389,42,304.3543366550397,191.38442987871298,304.5371208288239,206.37102509800158,0.5942,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
120,6,586,359,612,370,25.086778520389117,346.70592726401435,24.92457035543644,374.918657844605,0.3943,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
120,2,79,282,64,288,160.0645803414236,205.30221625691235,159.92847413546127,221.44976857066254,0.6175,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
120,1,381,54,389,42,304.6007618876128,191.9505144562004,304.5371208288239,206.37102509800158,0.62,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
121,6,599,355,626,366,23.62018540288183,356.90054637111444,23.510401201401,386.0466293079115,0.5212,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
121,2,92,279,77,284,159.58361514857603,192.06509313251067,159.7343025290525,207.8677464158401,0.5847,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
121,1,393,50,403,38,306.75655302710567,202.20039564748632,306.97512393619377,217.8003673091485,0.6259,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
122,6,604,353,630,364,23.0108729415459,360.70070695799865,23.005155125977073,388.9318706406046,0.5598,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
122,2,97,278,82,283,159.33639086514452,187.0320828093405,159.51007798188937,202.8324431643025,0.6239,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
122,1,399,49,409,36,307.9236218223632,206.63494380186523,307.8975144322857,223.03587155433092,0.6673,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
123,6,607,353,633,364,22.826007603892066,363.46389091627793,22.833654177917545,391.69503443367773,0.4547,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
123,2,100,277,86,282,159.2980715068334,183.87223825254318,159.37646861667477,198.73600579663466,0.6973,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
123,1,402,49,412,35,308.57397194450425,208.4922060893404,308.34260302705417,225.67454442182884,0.5894,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
124,6,611,352,637,363,22.439614558487307,366.77104574925215,22.474812651568808,395.0012658207566,0.6288,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
124,2,103,277,90,282,158.96248897457818,181.06904760339356,158.96248897457818,194.99743588057768,0.7,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
124,1,406,48,416,35,309.2513365827122,211.7829077144801,309.1303995569853,228.17756243767704,0.6639,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
125,6,613,352,639,363,22.32095395206899,368.62040095469484,22.364428972442592,396.8500976439341,0.5818,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
125,2,106,277,93,282,158.61636483523827,178.27226368675525,158.6414476229394,192.20041623263984,0.6991,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
125,1,408,48,419,35,309.66784111834045,213.0539837693724,309.7099187946287,230.08259386576813,0.6207,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
126,6,614,352,639,363,22.262069144125615,369.5456670020635,22.364428972442592,396.8500976439341,0.4242,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
126,2,107,277,94,282,158.4985656759521,177.341478509682,158.53234856090103,191.2694434560837,0.6988,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
126,1,410,48,420,35,310.079383963636,214.3361845326169,309.90095798446146,230.72277737579356,0.6549,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
127,2,109,277,96,282,158.25922094552828,175.4821928287882,158.3109350353842,189.40960904874916,0.6282,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
127,1,411,48,422,35,310.28330922434225,214.98139454380697,310.27986306895644,232.01077561182368,0.6283,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
128,7,19,368,0,380,148.34198352437667,297.22886804615734,148.2985703304943,319.69985924300937,0.5235,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
128,2,111,278,98,283,157.70941751580625,174.0028735394907,157.80228215357704,187.92817777012579,0.6967,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
128,1,413,48,424,35,310.6874968560611,216.27991122617004,310.6545682507709,233.30880823492285,0.5994,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
129,7,19,370,2,381,148.0149777645893,298.28342226815084,147.95648316725558,318.5294334908471,0.5813,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
129,2,113,278,100,283,157.4569389999421,172.15400082484288,157.56962019665843,186.07794065928394,0.6261,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
129,1,415,49,426,36,311.2604966370689,216.8363438171747,311.18592516570965,233.8632078801623,0.5949,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
130,7,22,370,3,382,147.7071135013166,295.7431317883815,147.70833113556387,318.2153358969363,0.65,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
130,2,116,279,103,284,156.75709721404752,169.77926846349644,156.92427372871842,183.69812192834198,0.5681,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
130,1,418,49,429,36,311.8509795811524,218.82641522448793,311.7344120836045,235.8495283014151,0.6287,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
131,7,23,371,5,383,147.43956201884654,295.4352720986443,147.3624924157143,317.0646621747684,0.6536,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
131,2,118,280,105,285,156.17573941710458,168.34488409215172,156.38862282781884,182.25805880673698,0.6925,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
131,1,420,50,431,37,312.4142056575755,219.42652528807906,312.2573886425184,236.4444966583067,0.6273,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
132,7,25,372,7,385,147.06591208221138,294.2940706164499,146.8622848403338,316.47116772306447,0.5179,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
132,2,120,281,107,287,155.58445165231456,166.9281282468596,155.55604521958347,181.24568960391858,0.629,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
132,1,422,51,433,38,312.9743056218773,220.04772209682153,312.7776967675289,237.0590643700426,0.5977,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
133,7,28,375,10,387,146.2557776890948,293.43653487594213,146.25949606142015,315.06983352901307,0.5249,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
133,2,123,283,111,289,154.52173027592022,165.05150711217394,154.4400348281762,178.46568297574746,0.6971,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
133,1,425,53,436,41,313.89829388479365,220.6581065811995,313.80294895611127,236.93247983339052,0.6012,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
134,2,126,286,115,291,153.12186024790137,163.682619724881,153.2891583500028,175.75551200460256,0.6941,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
134,1,428,56,440,43,315.0,220.61731573020282,314.8299833491197,238.29603437741048,0.5915,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
135,7,35,379,16,392,144.82989233463746,289.9275771636772,144.8879888155778,312.9472799050984,0.548,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
135,2,129,287,117,293,152.324089539971,161.47445618425226,152.40930274695685,174.88853593074649,0.627,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
135,1,431,58,443,45,315.9151902017155,221.35265979879256,315.6780249107513,239.0188277102873,0.6599,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
136,7,36,380,18,392,144.55428967240178,289.6894889359985,144.67627109977226,311.3133469673281,0.5557,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
136,2,130,288,119,294,151.84380855172742,161.05899540230592,151.81101892542623,173.5885940953495,0.6989,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
136,1,432,59,445,46,316.28116169464204,221.37976420621646,316.1829305851963,239.7602969634464,0.625,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
137,7,38,380,20,393,144.32359177813802,288.0624932197873,144.31205261754354,310.26601489689455,0.6121,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
137,2,132,289,121,295,151.18920625702694,159.7779709471866,151.20377421489076,172.30786401090347,0.6295,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
137,1,434,60,447,47,316.8240898323761,222.14409737825582,316.6846843178963,240.52026941611388,0.6235,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
138,7,41,382,24,395,143.64950593144962,286.8117849740488,143.57626423414408,308.2093444397817,0.5224,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
138,2,135,290,124,296,150.34527721166998,157.64834283937145,150.4221613187387,170.1763790894612,0.6973,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
139,7,44,382,27,395,143.29127149169105,284.40112517358295,143.2425203515189,305.80058861944656,0.5233,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
139,2,139,291,128,297,149.2903250818177,154.69324484281788,149.4475907148403,167.2154299100415,0.6245,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
139,1,441,62,454,50,318.40857442248523,225.96681172242972,318.3274042417266,243.6554944999189,0.6653,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
140,7,47,383,30,395,142.76516601842533,282.6057324259365,142.9034887190255,303.40237309553135,0.5007,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
140,2,142,291,131,297,148.71327180695252,152.12166183683374,148.91687743330127,164.63899902513984,0.5669,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
140,1,443,62,457,50,318.74298829568716,227.46648104720836,318.79215602146786,245.9044529893674,0.6545,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
141,7,55,383,39,395,141.76123851003723,276.27884464793897,141.85363517165024,296.2735222729159,0.5645,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
141,2,150,291,140,298,147.07528858319353,145.34441853748632,146.91514707126504,157.54364474646383,0.6069,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
141,1,451,62,465,51,320.0373685020315,233.54014644167714,320.16524104499575,251.3364279208249,0.6033,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
142,7,64,383,49,395,140.57585024097762,269.2675249635574,140.62674571514074,288.47530223573733,0.5038,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
142,2,160,291,150,298,144.80249671524524,137.05838172107534,144.8193006387579,149.26486525636233,0.5744,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
142,1,461,62,476,51,321.56269850893744,241.29028161117472,321.71894438668403,259.8788179132728,0.628,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
143,7,71,383,57,396,139.6106493186606,263.89770745499095,139.4426269864942,282.98586537139977,0.4997,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
143,2,167,292,158,298,142.6960517220166,132.00378782444085,142.96961039432136,142.80056022299073,0.6404,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
143,8,25,223,4,224,177.45005098703982,247.24481794367298,177.436229788535,268.26852219371546,0.6295,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
143,1,469,63,484,51,322.8981369028578,247.00202428320299,322.78572916367705,266.20480837129895,0.6006,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
144,7,79,384,66,397,138.2928394003649,258.5207922005501,138.0743131498107,276.87722911066555,0.4882,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
144,2,175,292,167,299,140.4861564250043,125.73384588089239,140.3558250428552,136.35981812836215,0.6079,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
144,8,33,224,13,225,177.1256382257494,239.30106560565082,177.12656150240647,259.3260495977988,0.63,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
144,1,477,64,492,53,324.17255292012624,252.84184780213894,324.1433340119039,271.44244325455077,0.6672,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
145,7,85,384,71,397,137.392582401291,254.07282420597446,137.37359580223668,273.17759791022394,0.536,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
145,2,180,293,173,299,138.63818657786467,122.57650672131263,138.69138598645128,131.79529581893277,0.5815,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
145,8,38,224,19,225,177.06432655357884,234.30749027719963,177.0585350060889,253.33377192944488,0.5365,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
145,1,483,65,499,53,325.1357497255446,257.1575392633862,324.991043420169,277.1461708196597,0.6278,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
146,7,89,384,75,397,136.77479431816155,251.14338533992887,136.79927572413408,270.2480342204176,0.6116,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
146,2,183,293,176,300,137.6942842898561,120.34118164618461,137.48955292199918,130.23056476879765,0.6928,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
146,8,41,224,23,225,177.0262689175199,231.3114783144148,177.01136754477054,249.33912649241395,0.612,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
146,1,486,65,503,54,325.51420892128095,259.6247291765559,325.62854799368625,279.8660393831306,0.5757,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
147,7,93,384,80,398,136.1424994230443,248.2438317461282,135.90938044919915,267.3200329193456,0.6043,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
147,2,188,294,181,300,135.6902771978651,117.38824472663352,135.96017456666635,126.58988901172162,0.6206,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
147,8,46,225,28,226,176.70785288700398,226.37358503146962,176.71613771209365,244.40130932546168,0.6997,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
147,1,491,66,507,54,326.30993247402023,263.20524310887123,326.08546435892015,283.17662332897464,0.625,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
148,7,97,385,84,398,135.32928246384665,246.07722365143832,135.30639162227072,264.4617174564213,0.5679,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
148,2,192,294,186,300,134.29268063145577,114.56002793295748,134.3414568224364,123.0447073221762,0.5816,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
148,8,50,225,32,226,176.64866893207625,222.3803048833237,176.66152945623566,240.40798655618744,0.5595,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
148,1,495,67,512,55,326.967102376585,265.9962405749375,326.808625891724,286.7908645685912,0.6273,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
149,2,199,295,193,302,131.33221194446858,110.5350623105628,131.27594202725172,119.75391434103521,0.698,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
149,8,57,226,39,227,176.274371806651,215.45533179756774,176.31651361083954,233.4823333787805,0.5819,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
149,1,501,67,519,56,327.65850930879765,271.0461215365385,327.7243556854224,292.138665705175,0.5768,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
150,7,110,387,99,400,132.79087240469974,238.47222060441337,132.62065762639878,255.48581173912575,0.484,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
150,2,206,296,201,303,128.15722658736905,106.82696288858914,127.96205923681532,115.42096863222038,0.6348,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
150,8,64,227,47,228,175.87523339385763,208.54016399725018,175.93248043341987,225.5681715136247,0.5813,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
150,1,509,69,527,57,328.8942467833933,276.79956647364895,328.7069610040798,298.41246622753545,0.598,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
151,2,211,297,206,304,125.66500153686178,104.62313319720452,125.65532809790032,113.22543883774529,0.583,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
151,8,69,227,52,228,175.77400182204155,203.55343278854326,175.84035770628736,220.5810508633958,0.6102,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
151,1,514,70,532,59,329.5965755254942,280.58510295452254,329.52482553785546,301.6769795658926,0.6586,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
152,7,119,387,107,401,131.16273788267236,232.4521456128121,131.1214754971523,250.89041432466087,0.5819,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
152,2,214,297,209,303,124.30778784471596,102.90286682109493,124.69515353123397,110.67971810589327,0.5604,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
152,8,72,227,56,228,175.71084667118097,200.5617112013158,175.76360520094119,216.59178193089414,0.6107,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
152,1,518,70,536,59,330.00492038286023,284.0422503783548,329.905758523555,305.1311193569086,0.6576,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
153,7,123,387,111,401,130.4120218759275,229.83907413666634,130.42607874009914,248.2780699135548,0.5245,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
153,2,218,296,214,303,122.7352262721076,99.85990186255943,122.51191423105149,107.91200118615167,0.5755,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
153,8,75,227,60,228,175.6457789369304,197.57024067404484,175.6839724801344,212.60291625469299,0.5237,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
153,1,521,70,540,59,330.3047039607029,286.6443789785524,330.2781475521043,308.5984445845442,0.6602,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
154,7,128,386,117,400,129.6106882400266,225.85836269662454,129.504492520843,243.65754656894993,0.565,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
154,2,223,296,219,302,120.25643716352927,97.24710792614863,120.49335840247566,104.44615837837216,0.6334,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
154,8,81,226,65,227,175.8078063721247,191.51240168720145,175.85537625889572,207.54276667713572,0.535,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
154,1,526,69,546,58,330.6208314780104,291.4875640571995,330.66210634532604,314.3119469571591,0.6063,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
155,7,134,385,124,398,128.57893917650927,221.29844102478444,128.50922836552434,237.69728648009425,0.5576,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
155,2,229,294,226,301,117.67207822275878,92.59049627256569,117.33235949216768,100.18482919085105,0.6298,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
155,8,87,225,73,225,175.98041751216255,185.4561942885705,176.2623704565899,199.42417105255822,0.5151,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
155,1,533,68,553,57,331.1134182330893,298.0889129102255,331.11880874765734,320.9143187830671,0.5789,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
156,7,139,383,129,397,127.87498365109822,216.6333307688362,127.70305384602486,233.82472067769052,0.5627,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
156,2,234,293,231,299,115.13295499291334,89.47066558375433,115.23283132320836,96.17692030835673,0.5705,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
156,8,92,223,78,224,176.50294026070176,180.33579788827288,176.46044083145006,194.3707796969493,0.6985,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
156,1,538,67,558,56,331.40463405853103,302.9537918561179,331.3895403340348,325.77906623968335,0.604,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
157,2,238,292,235,298,113.02549200852803,86.92525524840292,113.27894919800269,93.62157870918435,0.5651,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
157,8,95,222,82,223,176.76638787511214,177.28226081590904,176.68657460020725,190.31815467789718,0.6097,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
157,1,542,66,562,54,331.59810439286105,306.94624936623677,331.4172328304348,330.2483913662563,0.5982,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
158,7,146,381,136,394,126.70681711988182,210.80085388821365,126.76902489880968,227.2003521124032,0.5812,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
