Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm
23,2,164,376,153,394,122.93511558947458,189.44656238633627,122.78428086586914,210.535032714273,0.7114,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1462,0.0527,,,,
24,1,340,438,347,460,71.72074584687576,232.74449510138794,71.7775191012451,255.8300216940928,0.7488,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0272,0.0473,,,,
24,2,156,378,144,395,124.58397169242929,195.5556186868585,124.64490877985199,216.3631207022121,0.8161,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0982,0.0505,,,,
25,1,329,443,336,466,74.6591092359951,234.35016535091245,74.51149855709032,258.3834360016137,0.6778,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0604,0.0488,,,,
25,2,146,383,133,401,126.08889352557722,205.41908382621125,126.06438615741826,227.62249449472256,0.8239,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1147,0.0513,,,,
26,1,328,444,335,467,74.95867052681935,235.05318547086316,74.78367328797702,259.0829982843336,0.6547,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0572,0.0486,,,,
26,2,144,384,131,402,126.37264685593478,207.40781084616847,126.3209130749985,229.6105398277701,0.7836,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1045,0.0508,,,,
27,1,328,444,333,466,74.95867052681935,235.05318547086316,75.15454791791618,257.59852484049674,0.6506,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9949,0.0458,,,,
27,2,144,384,131,402,126.37264685593478,207.40781084616847,126.3209130749985,229.6105398277701,0.8138,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1045,0.0508,,,,
28,1,324,448,330,472,76.13897243697885,237.92856070678022,76.122470196792,262.6670896781704,0.8208,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0744,0.0494,,,,
28,2,141,389,127,407,126.22494425552034,213.21350801485352,126.3843518158359,236.00847442411893,0.7031,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1032,0.0507,,,,
29,1,322,453,328,474,76.88132820348773,242.32416305436814,76.64769570125726,264.14011433328335,0.6762,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9365,0.0431,,,,
29,2,138,394,125,412,126.08507304285213,219.02054698132775,126.06229918358973,241.22396232547047,0.8215,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0488,0.0482,,,,
30,1,320,454,326,475,77.3944226456154,242.85386552410483,77.11896857516952,264.66015944981217,0.6539,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9341,0.043,,,,
30,2,137,395,123,413,126.14204123637164,220.41778512633684,126.30449712257524,243.21184181696418,0.6992,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0688,0.0492,,,,
30,4,109,252,101,254,167.5095942820908,161.83015788165073,167.4346516200927,170.07351351694948,0.6441,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.5399,0.0248,,,,
31,1,318,457,322,477,78.00310069207643,245.35892076710803,78.05582281155367,265.75364531836624,0.6807,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8675,0.0399,,,,
31,2,134,398,119,418,126.30869246411517,224.61077445216202,126.36489984594563,249.6096953245206,0.806,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.146,0.0527,,,,
31,4,102,254,83,257,167.36093755936992,169.09760495051373,167.7352262721076,188.29763673503712,0.5354,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1679,0.0537,,,,
32,1,317,458,321,477,78.2791885011905,246.13207836444238,78.26691584358777,265.5484889808262,0.7244,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.825,0.0379,,,,
32,2,134,398,119,418,126.30869246411517,224.61077445216202,126.36489984594563,249.6096953245206,0.7907,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.146,0.0527,,,,
33,1,316,458,320,477,78.50730648869003,245.93088459971838,78.47833242364322,265.34694269955327,0.6992,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8256,0.038,,,,
33,2,132,399,118,418,126.56648064363154,226.60317738284255,126.54930110639795,250.2039168358481,0.8118,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0761,0.0495,,,,
34,2,119,402,102,421,128.6598082540901,236.9155967850154,128.9667469937993,262.37568484903477,0.5346,1,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1086,0.051,,,,
35,2,99,405,81,425,131.7845160082518,252.1269521491108,131.8040619864041,279.03404810166086,0.7607,1,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1013,0.0507,,,,
36,2,81,406,61,425,134.54164354199958,265.1735280905694,134.72321094782225,292.7456233660889,0.6061,1,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0744,0.0494,,,,
37,2,68,406,48,425,136.47636850981308,274.4485379811669,136.4756773081494,302.03476621077914,0.8162,1,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0403,0.0479,,,,
38,2,63,407,42,427,137.0350344568599,278.7758956581433,136.97493401088198,307.77426793024785,0.7692,1,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0748,0.0494,,,,
39,2,64,406,42,427,137.04540848888723,277.3625785862253,136.97493401088198,307.77426793024785,0.7984,1,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1299,0.052,,,,
40,2,69,405,48,425,136.4840146756621,273.034796317246,136.4756773081494,302.03476621077914,0.8056,1,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0963,0.0504,,,,
41,2,88,399,69,418,134.52386874835815,255.27436220662662,134.56921278299137,282.14358046923553,0.763,1,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0869,0.05,,,,
42,1,299,454,301,475,82.31036509725475,239.1505801790997,82.49265333305034,260.23066690918654,0.7755,1,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9177,0.0422,,,,
43,1,317,448,322,472,77.7867234535606,236.34931774811622,77.82854179141253,260.86394921491166,0.7914,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0719,0.0493,,,,
43,5,134,385,120,402,128.36748538486154,214.27319011019554,128.47046400115275,236.29219199965115,0.7346,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0624,0.0489,,,,
44,1,325,442,330,466,75.54511006128176,232.35533133543547,75.80144597613683,256.8462575160479,0.6087,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0884,0.0501,,,,
44,5,143,379,129,396,127.43160297841057,204.00980368599937,127.63041642297489,226.01991062736045,0.6874,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1127,0.0512,,,,
44,6,114,234,95,236,173.6598082540901,153.9415473483361,173.6963722437105,173.04623659588788,0.7136,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.2702,0.0584,,,,
45,1,330,440,336,463,74.22441919020092,231.7282891664287,74.33183957824751,255.49363984256047,0.7401,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0604,0.0488,,,,
45,5,147,376,134,393,127.04247477308287,199.20090361240835,127.07767834699935,220.60145058453264,0.7835,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1083,0.051,,,,
46,1,340,434,347,456,71.40677594566387,228.9497761518888,71.49316190550148,252.03372790164414,0.7493,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0434,0.048,,,,
46,5,158,370,145,386,125.46676720996999,187.85632808079689,125.82527270824947,208.4346420343797,0.5558,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1289,0.0519,,,,
