Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold
306,23,442,280,478,294,23.15860742208327,188.16216410320115,22.833654177917545,226.77080940897133,0.756,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
306,21,449,281,487,296,22.619864948040426,195.0,22.43299092212539,235.84740829612693,0.7432,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
307,23,443,280,479,294,23.039435979903534,189.08199279677586,22.73600488258145,227.69277546729498,0.8147,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
307,21,451,281,487,296,22.395966988421264,196.84765683136794,22.43299092212539,235.84740829612693,0.9803,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
308,23,443,280,478,293,23.039435979903534,189.08199279677586,22.60039645422187,226.38462845343543,0.6923,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
308,21,451,281,487,295,22.395966988421264,196.84765683136794,22.208076171231692,235.46761985462035,0.8994,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
309,23,442,278,477,291,22.59634451442194,187.3846311734236,22.227568582569024,224.69757453074567,0.6485,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
309,21,450,279,485,293,21.96495551081471,195.1665955024066,21.93848046770647,232.86262044390037,0.8983,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
310,23,445,279,487,293,22.527340556100867,190.53870997778904,21.75608055632076,234.71898091121648,0.5426,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
310,21,452,280,479,291,22.017008767952575,197.39554199626699,22.03622694014545,226.55021518418383,0.8416,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
311,21,445,278,479,290,22.249023657212366,190.1578291840754,21.80140948635181,226.17692189964916,0.7296,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
311,23,453,279,487,292,21.640164753935508,197.9520143873257,21.529006881839123,234.35016535091245,0.8421,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
312,21,447,279,489,293,22.299140223930735,192.38762953994728,21.576544944189372,236.57768280207665,0.6564,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
312,23,454,280,481,291,21.80140948635181,199.25109786397664,21.84799141065202,228.40534144367115,0.9342,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
313,21,450,280,483,291,22.23669668246429,195.54283418218117,21.662790935406402,230.2628932329306,0.5783,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
313,23,457,280,491,293,21.48544331706342,202.03960007879644,21.39981013208223,238.4386713601634,0.9186,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
314,21,449,278,482,290,21.80140948635181,193.86593305684215,21.522600107907078,228.96506283710622,0.7044,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
314,23,457,279,490,291,21.221085340520897,201.67548190099856,21.037511025421818,236.78260071213003,0.8278,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
315,21,452,280,485,292,22.017008767952575,197.39554199626699,21.70988275987124,232.4908600354001,0.7286,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
316,21,453,280,485,292,21.908704828181918,198.3229689168655,21.70988275987124,232.4908600354001,0.8514,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
316,23,461,281,493,293,21.336859291805652,206.1286006356226,21.225814373340405,240.3018934590404,0.8309,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
317,21,454,277,483,287,20.995992351882382,198.15650380444242,20.731888492082856,228.81652038259824,0.7673,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
317,23,462,278,491,289,20.4583820536357,205.9927183179056,20.499456813772937,237.00843866833097,0.9026,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
318,21,458,279,488,290,21.118723982390996,202.6079958935481,20.984897835882194,234.55702931270255,0.9149,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
318,23,466,280,496,291,20.587911612022474,210.440015206234,20.528379466295103,242.39224410034245,0.9281,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
319,21,459,280,489,291,21.279604427695407,203.90193721492693,21.124719146072483,235.8495283014151,0.8506,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
319,23,466,281,497,292,20.842362667262126,210.79373804740976,20.666123430953263,243.6801181877586,0.8834,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
320,21,464,285,493,296,22.054257710402982,210.39486685753528,21.8895567699047,241.40422531513403,0.8516,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
320,23,471,286,501,298,21.60552724263848,217.26481537515457,21.630886836517924,249.57563983690395,0.9122,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
321,21,462,283,490,293,21.750206837325376,207.79316639389276,21.48783133771444,237.507894605632,0.7474,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
321,23,470,284,498,294,21.209226134222803,215.60380330597138,21.020743165346502,245.3263133053607,0.8172,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
322,21,463,283,493,295,21.648485171067968,208.72230355187247,21.668984962103927,241.03319273494262,0.891,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
322,23,471,285,500,296,21.359926772078378,216.8985938174796,21.28640511365909,247.91329129354884,0.8419,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
323,21,466,286,498,299,22.10164663090323,212.6240814207083,22.10273687845344,247.1639132235934,0.9468,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
323,23,474,288,507,300,21.80140948635181,220.79175709251467,21.551937422042183,255.8906016249913,0.7724,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
324,21,466,288,500,301,22.59921037809408,213.3846292496252,22.35518044573563,249.77189593707294,0.7885,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
325,21,466,290,502,304,23.093202932597624,214.1611542740653,22.811663858708272,252.77064703006954,0.734,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
325,23,473,291,510,306,22.619864948040426,221.0,22.53540778705149,260.9233603953467,0.9476,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
326,21,464,292,503,307,23.798709202901073,213.12203077110541,23.346183642912514,254.86663179004034,0.7101,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
326,23,472,293,512,309,23.19859051364819,220.85742007005334,22.97054881425923,263.928020490436,0.7957,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
327,21,462,291,503,308,23.76938885995374,210.8885961829136,23.55226367289465,255.26456863419176,0.8302,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
327,23,469,292,511,309,23.26770481005695,217.70622407271685,23.055565899308164,263.00760445279906,0.8817,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
328,21,461,291,504,309,23.87937136434486,209.97380789041284,23.667736872111416,256.58137110866016,0.7806,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
328,23,468,292,512,310,23.372108394778063,216.78791479231492,23.170127634959712,264.31988196123274,0.8565,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
329,21,457,291,503,311,24.329041618183716,206.3225629929989,24.166629842985486,256.478069237898,0.7962,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
329,23,465,293,511,312,23.935360293123917,214.44113411377026,23.654213350910236,264.1968962724581,0.661,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
330,23,461,293,511,313,24.37646861667477,210.79136604709407,23.852558603881313,264.5996976566678,0.5142,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
331,21,453,286,501,305,23.498565675952097,200.63897926375125,23.109112534052784,252.23996511258878,0.6268,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
331,23,460,287,509,306,22.981012649980627,207.46565980903924,22.619864948040426,260.0,0.7118,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
332,21,458,286,519,308,22.941989249972277,205.23401277566055,22.19545952867895,270.0074073057997,0.5541,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
332,23,466,287,512,306,22.350872654343945,213.00234740490538,22.368275027390176,262.7717640843475,0.7578,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
333,23,466,285,518,305,21.851537014693356,212.24985276791125,21.682291613244935,267.9589520803513,0.6088,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
334,23,472,288,539,311,21.99579645728027,218.93606372637652,21.25050550713324,289.69811873741946,0.5635,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
334,21,479,289,531,309,21.56581961541532,225.80744009000236,21.461267034024225,281.5190934910099,0.7804,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
335,23,478,288,538,309,21.42228661919375,224.51057881534223,20.95182447986153,288.0451353520833,0.6411,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
335,21,485,288,546,311,20.788245689030315,231.0411218809327,20.75978281034184,296.23301639081353,0.802,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
336,21,487,292,554,316,21.529006881839123,234.35016535091245,21.104838584929634,305.49140740780257,0.7266,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
337,21,487,292,565,319,21.529006881839123,234.35016535091245,20.894693833184103,316.8359196808342,0.6531,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
338,21,492,298,558,325,22.418892055865452,241.23225323326895,22.380135051959574,312.54119728445403,0.7187,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
339,21,489,302,563,334,23.574706201912615,240.03333101883996,23.527063947420974,320.6555784638714,0.6695,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
340,23,477,303,558,338,25.001811672838173,229.5059912072014,24.548427302454893,317.71842880135233,0.583,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
340,21,484,304,565,339,24.504160481038546,236.28161164170183,24.1955431128227,324.5073188696982,0.6079,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
341,21,473,303,561,340,25.430629546100985,225.88713996153035,24.650584722624668,321.27869521647403,0.4339,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
341,23,480,304,554,338,24.912746499426685,232.64780248263682,24.851585859712173,314.08438356594553,0.6846,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
343,21,473,307,553,345,26.339921571384227,227.6334773270399,26.078818610811464,316.1913977324494,0.5738,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
344,21,471,307,552,347,26.56505117707799,225.84286572747877,26.484010524596513,316.1803282938393,0.6527,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
345,21,471,308,553,348,26.791515529419176,226.29184695874486,26.56505117707799,317.52165280497013,0.588,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
346,21,469,307,552,348,26.793775628803157,224.0557966221807,26.64597736551339,316.6275414426231,0.6172,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
347,21,471,308,557,351,26.791515529419176,226.29184695874486,26.72398497057749,322.4422428901027,0.6617,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
348,21,470,309,557,353,27.132317586935926,225.85393509965684,27.04052390952586,323.34656330321496,0.6335,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
349,21,461,309,552,354,28.211704268683995,217.88299612406655,27.60813639188339,319.363429340305,0.5301,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
350,21,460,307,547,351,27.86969847315641,216.06017680266763,27.545767591074277,313.54266057428293,0.5555,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
351,21,455,305,541,351,28.02450053207026,210.70595625183452,28.061552626918317,308.2352997305792,0.6572,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
352,21,451,303,538,349,28.056144728790965,206.23530250662714,27.99504530380831,304.64733709651887,0.6482,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
353,21,454,303,544,349,27.669115822703855,208.88752954640447,27.474431626277134,309.9580616793182,0.603,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
354,21,458,302,551,348,26.927677851040503,211.98348992315417,26.727361733014682,315.7340653144668,0.6004,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
357,21,471,305,575,355,26.109428339815942,224.95555116511352,25.96275242256177,340.34835095824985,0.6137,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
358,21,470,306,577,358,26.45091630909712,224.50167037240502,26.26663835708311,343.4646997873289,0.6022,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
359,21,466,306,571,358,26.912996977743674,220.92758994747578,26.7166269597463,338.09466130064817,0.5984,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
359,24,411,388,479,467,52.03794076318467,230.84193726444076,51.17992424918311,334.9940297975473,0.3341,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
360,21,463,308,563,360,27.73419050498541,219.18029108475972,27.64597536373868,331.89154855163156,0.6312,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
360,24,410,382,471,468,51.30051323458464,225.51496624392803,52.36805107162218,330.82926110004234,0.2691,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
361,21,459,306,557,356,27.758540601060023,214.7091055358389,27.512002623851455,324.7214190656354,0.5845,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
362,21,460,306,553,353,27.634765076362047,215.59452683219953,27.366338507185006,319.7889929312765,0.5745,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
363,21,463,305,555,350,27.03564247997319,217.8003673091485,26.72509483768399,320.2061835755206,0.5622,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
364,21,466,304,561,348,26.44859650103259,220.0295434708712,25.933718277433787,324.69678162864506,0.5564,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
365,21,477,304,566,344,25.227649467428588,229.93042425916585,24.921770522585216,327.4950381303509,0.5602,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
366,21,479,300,569,337,24.114198539306965,230.07824755939012,23.589289733340983,327.35454785293575,0.5285,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
367,21,483,302,571,339,24.160915123324298,234.54637068179076,23.768565538266895,329.9893937689513,0.5839,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
367,25,490,303,578,340,23.69734422251713,241.3503677229434,23.444301901942538,336.80409736225005,0.6223,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
368,25,496,308,585,346,24.19625258779125,248.86341635523692,23.895161415070366,345.6240732356472,0.6471,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
369,25,499,309,593,347,24.124080188602434,252.00992043965255,23.517961673692252,353.3511001822408,0.5354,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
369,21,506,310,586,345,23.692757991876714,258.81460546112925,23.676768769901567,346.13581149600805,0.722,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
370,25,505,311,585,345,23.985010899327435,258.30408436569485,23.74341794399644,345.2202195700594,0.5679,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
371,21,499,311,588,347,24.537728476577794,252.83393759541065,23.845729177954464,348.77213191423425,0.528,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
371,25,506,312,580,345,24.09693326324945,259.6247291765559,24.082032901436573,340.649379861464,0.7699,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
372,25,499,312,585,346,24.74353782547688,253.25086376950424,23.895161415070366,345.6240732356472,0.4667,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
372,21,506,313,577,345,24.298071506833388,260.03461308064357,24.289594738823787,337.91271062213684,0.6982,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
373,25,504,312,576,343,24.27841366299949,257.8003103178893,24.04901228469544,336.18149859859926,0.5847,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
374,25,493,308,575,340,24.482485897347104,246.13004692641653,23.64901975234641,334.0538878684096,0.4788,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
374,21,500,309,567,339,24.031492288683413,252.9229131573492,24.05162359388598,326.3326523656497,0.7154,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
375,21,492,308,572,340,24.57931411569621,245.22030910999194,23.857133691211793,331.30801378777426,0.5381,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
375,25,500,309,565,338,24.031492288683413,252.9229131573492,24.034288159442582,324.09875038327436,0.7309,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
376,21,492,306,562,335,24.152918782772176,244.3951718017359,23.762599657211204,320.14059411452337,0.606,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
376,25,499,307,570,337,23.70773981470754,251.19912420229494,23.519443524966018,328.271229321121,0.689,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
377,21,494,308,570,338,24.38637110180139,247.04048251248216,23.679286933637172,328.6715685908959,0.5556,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
377,25,502,309,563,336,23.848308616535192,254.7508586835381,23.853905820592324,321.45917314645106,0.7344,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
378,21,502,308,563,335,23.642276375083913,254.34818654749634,23.69068940282739,321.05606986942325,0.6767,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
379,21,492,301,551,324,23.074439506408524,242.39224410034245,22.706370840305922,305.69265611067596,0.6284,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
380,21,492,300,547,322,22.856623019947538,242.00206610688264,22.64912734565606,301.2308085173228,0.8633,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
380,25,500,301,555,323,22.35518044573563,249.77189593707294,22.249023657212366,309.00647242412253,0.8518,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
381,25,496,301,551,322,22.709417515806244,246.07722365143832,22.359694175369402,304.92622058458664,0.7015,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
381,21,503,302,559,324,22.306205054907643,252.9268669002959,22.14123812013435,313.0878470972644,0.73,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
382,25,498,301,552,322,22.530979230465444,247.92337525937324,22.288429276524088,305.8512710452582,0.8109,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
382,21,505,302,559,323,22.135491878100353,254.77833502870686,21.9715270966454,312.712327867003,0.7388,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
383,25,504,301,557,321,22.01128319791936,253.4758371127315,21.76710064044462,310.1112703530783,0.8299,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
383,21,511,303,565,323,21.842218439218158,260.71632093139084,21.56741402149005,318.28446396266344,0.7714,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
384,25,508,302,561,322,21.884027712454696,257.55970181687974,21.665958723290224,314.1973901864877,0.8158,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
384,21,516,303,569,323,21.44055910310267,265.36390108679063,21.30578361782877,322.0077638815561,0.7266,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
385,21,511,304,571,325,22.04591346237152,261.0900227890756,21.506410939992403,324.59975354272837,0.6627,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
385,25,518,305,563,323,21.682291613244935,267.9589520803513,21.700536739317464,316.4253466459348,0.8409,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
386,25,513,302,563,321,21.476790979540382,262.20602586515815,21.363273830302663,315.69130491668597,0.83,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
386,21,520,303,571,322,21.129233112778113,269.09106265351886,21.012080144041185,323.5119781399137,0.8859,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
387,21,511,302,559,320,21.637941229428975,260.34592372457075,21.4599607304857,311.60231064611827,0.842,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
387,25,518,304,567,322,21.48332376322031,267.5911059807482,21.269059839228525,319.7811751807789,0.8524,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
388,21,512,303,559,320,21.76074534874146,261.6447973876033,21.4599607304857,311.60231064611827,0.6982,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
388,25,520,304,567,322,21.327575110265478,269.45314991664134,21.269059839228525,319.7811751807789,0.8882,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
389,21,515,305,563,323,21.921778593959143,265.1735280905694,21.700536739317464,316.4253466459348,0.7953,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
389,25,523,306,571,324,21.489598798599,272.97618943783357,21.342003001237305,324.2344830520036,0.8131,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
390,21,516,305,562,323,21.84139257791673,266.101484400219,21.767686253334276,315.49643421122846,0.7861,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
390,25,523,306,570,324,21.489598798599,272.97618943783357,21.40649939647195,323.3032632065442,0.7528,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
391,21,519,307,565,324,21.99870822273615,269.6312296452323,21.73463121878805,318.6534167398806,0.691,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
391,25,527,308,572,325,21.5713071912546,277.4310725207254,21.441885639949838,325.53033652794943,0.8046,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
392,21,522,307,565,323,21.76235306464858,272.41512439657237,21.56741402149005,318.28446396266344,0.8268,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
392,25,530,308,573,324,21.345786649089764,280.22312538404105,21.21411568699409,326.0981447355995,0.7854,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
393,21,526,307,564,320,21.454633616046763,276.1340254296815,21.12855986060709,316.26096818924714,0.5395,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
393,25,533,307,572,322,20.935639033052464,282.66057383370605,20.94875905909975,324.4456811239749,0.8484,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
394,21,528,308,566,322,21.495631044465494,278.36127604248406,21.334244001524787,318.8494942759044,0.814,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
394,25,536,309,574,323,21.095008025201153,286.1782661209617,20.987141122342543,326.67108840544796,0.8687,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
395,21,530,310,567,323,21.725671553581133,280.95729212818094,21.43583812781359,320.1452795216572,0.5591,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
395,25,537,310,575,324,21.209226134222803,287.4717377412952,21.087682448249115,327.96341259353915,0.8234,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
396,21,530,309,565,322,21.535977595292543,280.58866691297425,21.39981013208223,317.91822848021786,0.7539,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
396,25,537,309,573,323,21.023183498960496,287.1114766079545,21.05013958583294,325.7376244771242,0.9741,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
397,21,529,308,564,321,21.420459119209898,279.29196193231195,21.29735404903376,316.62280397975127,0.8839,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
397,25,537,310,572,323,21.209226134222803,287.4717377412952,21.113500078365256,324.8045566182839,0.8353,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
398,21,528,309,563,322,21.68689442328589,278.72925931807015,21.532101107656338,316.0569568922665,0.8275,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
398,25,536,311,570,324,21.467651439098987,286.90416518412553,21.40649939647195,323.3032632065442,0.843,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
