Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm
44,5,442,256,504,271,14.511059500169067,175.60182231400674,14.268443937373329,239.38462774372127,0.644,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.0924,0.1537,9.4356,202.5916,4.9248,-1.2618
45,6,504,268,511,270,13.570434385161485,238.66294224282078,13.64071675629141,245.93698379869588,0.7669,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,1.6693,0.015,0.8643,242.2454,5.9083,-1.43
46,6,508,260,517,262,11.49656301758578,240.8318915758459,11.534620653644716,250.04999500099976,0.8521,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,2.0883,0.0188,1.0972,245.3544,6.033,-1.2292
47,6,465,248,530,259,10.565873271131503,196.32880583347927,10.32438800263078,262.24606765402604,0.7507,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.9854,0.1437,8.8203,224.5498,5.5418,-1.0199
48,6,471,247,544,260,9.975126720458642,202.05444810743464,10.007979801441337,276.2028240261131,0.7479,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.2415,0.155,9.5184,233.3807,5.7676,-1.0164
49,6,481,245,548,254,8.972626614896393,211.5892246783848,8.652541791114725,279.1773629791642,0.6441,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.3155,0.1377,8.448,240.7292,5.9699,-0.9232
49,7,474,243,539,252,8.724846869374478,204.36486977951958,8.520271877553913,269.97962886114203,0.8214,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.383,0.1383,8.4856,232.6341,5.772,-0.8738
50,7,481,236,550,243,6.5507264711006945,210.3734774157617,6.362811476086147,279.72307734614964,0.6894,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.7361,0.1415,8.6818,240.1417,5.9881,-0.6763
51,7,470,226,537,230,4.0444855741811025,198.4943324127921,3.885820075420881,265.6106172576691,0.7176,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.0822,0.1446,8.8742,227.1995,5.6878,-0.3931
52,7,463,218,533,221,1.799275724134077,191.09421759959145,1.9749340108819766,261.15512631384433,0.7817,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.2279,0.1549,9.5109,220.6979,5.5352,-0.1837
54,7,459,197,527,193,355.4139011038291,187.6006396577581,355.7387767555013,255.70686341981516,0.8528,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.085,0.1536,9.4315,216.4221,5.4149,0.4165
55,7,464,196,525,190,355.23635830927384,192.66551326067673,355.0302592718897,253.95472037353431,0.7604,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.2609,0.1372,8.4177,219.1048,5.4783,0.4678
57,7,478,189,544,181,353.62928306810596,207.28000385951367,353.4980214890103,273.7608445340568,0.723,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.3691,0.1382,8.4779,235.9265,5.8829,0.6646
58,7,475,183,541,173,351.86989764584405,205.0609665440988,351.7506558210937,271.8124353299532,0.7591,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.5665,0.14,8.5876,233.7649,5.8062,0.8365
59,7,480,182,557,173,351.7927835880819,210.15232570685484,352.2079219217816,287.65604460883486,0.7203,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.3139,0.1557,9.5586,242.8709,6.0358,0.8448
60,7,487,178,559,165,351.0136891772164,217.671771252039,350.69962133900094,290.82297020696285,0.6754,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.9981,0.1439,8.8274,248.9857,6.1683,0.9953
60,8,480,177,550,163,350.44836254161817,210.92415698539605,350.0037780025211,282.2853166567471,0.7019,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.0903,0.1447,8.8787,241.4422,5.9703,1.0319
61,8,481,170,551,155,348.6373575320982,213.17832910500073,348.45330945407267,284.76305940202286,0.7011,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.9874,0.1438,8.8214,243.8251,5.9964,1.2165
62,8,476,158,547,138,345.17352002964435,211.02606474082768,344.9389839035214,284.7823730500187,0.7793,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.5432,0.1488,9.1303,242.4182,5.8771,1.5705
63,8,479,156,558,137,344.86205041686713,214.44113411377026,345.3057535392942,295.67042462850424,0.8386,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.7085,0.1592,9.7779,248.5884,6.0289,1.602
65,8,488,158,562,138,345.96375653207355,222.64770378335368,345.68517308959514,299.2924990707251,0.7242,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.3304,0.1468,9.0121,255.3426,6.2119,1.5714
66,8,490,157,572,139,345.84014123409446,224.83104767802868,346.323819534524,308.7539473431878,0.7851,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.4909,0.1573,9.657,260.1927,6.3386,1.5663
67,8,490,156,566,136,345.5933148435631,225.07776433935007,345.50613224172383,303.66428831853113,0.7478,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.5287,0.1486,9.1223,258.5309,6.2822,1.6196
69,8,493,161,569,142,347.0053832080835,226.80828909014767,346.73797669700156,305.1376738457577,0.7055,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.3754,0.1473,9.0371,260.206,6.3585,1.4853
70,8,493,161,565,143,347.0053832080835,226.80828909014767,346.7485811350654,301.01494979485653,0.7495,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.6347,0.1406,8.6254,258.6953,6.3217,1.4759
71,8,495,163,566,146,347.607286523054,228.31995094603536,347.347443499442,301.3171087077533,0.7201,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.3272,0.1378,8.4545,259.7881,6.3636,1.4155
72,8,496,165,565,149,348.15002047351976,228.87769659798658,347.8651852882796,299.6965131595628,0.8237,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,14.8997,0.134,8.217,259.5429,6.3704,1.3554
73,8,496,165,564,150,348.15002047351976,228.87769659798658,348.0124880565395,298.50963133540597,0.7731,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,14.6829,0.132,8.0965,259.0968,6.3614,1.3438
74,8,497,166,564,152,348.44542435212054,229.65408770583642,348.3885135761115,298.10065414218735,0.8615,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,14.4229,0.1297,7.952,259.4388,6.3777,1.3076
75,8,500,167,566,153,348.8351198224514,232.39836488237177,348.65259481744886,299.8616347584332,0.7804,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,14.0954,0.1267,7.77,261.8546,6.4443,1.2839
76,8,499,168,565,154,349.03024203319944,231.22499864850255,348.80292840334454,298.6854532781936,0.8108,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,14.1573,0.1273,7.8044,260.6612,6.4187,1.2591
77,8,498,167,564,153,348.7388298797498,230.43654224102565,348.5769094515531,297.90099026354375,0.8202,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,14.2003,0.1277,7.8283,259.8614,6.3934,1.2836
78,8,498,168,563,155,348.9828883812108,230.24334952393303,348.91743053697036,296.5299310356376,0.877,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,13.9938,0.1258,7.7135,259.2161,6.3841,1.2472
79,8,495,167,558,154,348.5912817971182,227.49505489130968,348.53604698430746,291.82186347153635,0.8032,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,13.7751,0.1239,7.592,255.6744,6.2885,1.2725
80,8,494,167,556,154,348.5412476541228,226.51490017215204,348.4574742995631,289.8620361482338,0.7918,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,13.6425,0.1227,7.5183,254.3029,6.2533,1.2729
81,8,491,166,550,152,348.1377151596662,223.77890874700412,347.82081894747586,284.40112517358295,0.7978,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,13.2663,0.1193,7.3092,250.4741,6.1472,1.3111
82,8,492,166,550,153,348.19011704297174,224.75764725588314,348.0178911524061,284.1918366174511,0.8339,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,12.9866,0.1168,7.1538,251.0044,6.1632,1.2995
83,8,492,167,551,154,348.43986920578226,224.5551157288562,348.2563156096303,284.96491012052695,0.7454,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,13.185,0.1186,7.2641,251.1789,6.173,1.2742
84,8,487,164,542,151,347.41477105894984,220.29298672449835,347.2691312101936,276.80498550423545,0.9082,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,12.6425,0.1137,6.9626,245.3367,6.0067,1.35
86,8,491,167,545,155,348.3885135761115,223.5754906066405,348.20657031508955,278.88707392061036,0.7908,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,12.2418,0.1101,6.7399,248.1869,6.0984,1.2643
87,8,492,168,545,156,348.69006752597977,224.35685859808254,348.4078245897089,278.6844093235214,0.7601,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,12.0102,0.108,6.6112,248.587,6.1136,1.2401
