Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,Radius_A_px,Angle_B_deg,Radius_B_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold
33,7,313,441,316,458,79.8493517197326,232.6413548791358,79.85920685388722,249.9039815609187,0.6454,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
33,8,145,386,125,413,126.12514765796429,215.41819793137256,126.17962044797895,249.0180716333656,0.7344,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
33,3,132,399,117,418,126.82084305208247,233.60008561642266,126.95879715481932,257.8003103178893,0.7228,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
34,2,302,460,305,479,83.10257244224826,249.80792621532248,82.95423087513251,269.0315966573443,0.4826,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
34,3,119,401,102,421,128.99099404250546,243.16660954991332,129.12480726970492,269.40861159213154,0.6889,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
34,9,92,259,71,265,165.36616902843383,186.03494295427404,165.2283785078325,207.87015177749788,0.5628,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
35,3,100,405,80,425,131.70716059963513,258.5207922005501,132.0317659701283,286.76296832052776,0.5167,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
35,9,73,263,48,269,165.62553271869467,205.43125370790102,165.72327198619737,231.1384866265244,0.5851,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
36,3,81,405,62,426,134.70158718000513,271.53268679847736,134.45948981286935,299.82661656364,0.5517,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
37,3,68,406,46,426,136.43928962788243,281.5173174069403,136.5622249168424,311.24267059643347,0.7359,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
38,10,81,394,48,428,136.38220369669696,263.8275952208184,136.04162667600997,311.17840542042757,0.6946,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
38,3,64,407,42,427,136.8476102659946,285.112258592997,136.93058744116698,314.8412298286233,0.7541,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
39,3,64,407,42,427,136.8476102659946,285.112258592997,136.93058744116698,314.8412298286233,0.7263,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
39,10,81,393,51,422,136.5398382886236,263.1387466717891,136.46198789878022,304.8622639816217,0.7263,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
40,3,69,406,48,426,136.29867431934602,280.79351844371337,136.3078956016638,309.7934795956816,0.8267,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
41,3,88,399,68,418,134.5367019076582,262.3451924468981,134.72051060945526,289.917229567337,0.6703,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
42,2,299,454,302,476,83.63382377536675,243.50154003619772,83.51692630710276,265.69907790581436,0.8537,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
43,7,317,447,321,472,79.15969454566944,239.26972228010797,79.32713296341753,264.5770209220748,0.6712,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
43,8,134,385,120,403,128.57893917650927,221.29844102478444,128.5131783003368,244.10038918445008,0.7635,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
44,11,320,426,330,465,77.35784767211015,219.31712199461307,77.08810879240212,259.5630944491146,0.5085,6,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
44,7,318,440,321,458,78.5934474160276,232.59406699226014,78.73486484250675,250.83261350948763,0.5572,6,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
44,12,36,432,11,455,137.00955381302114,322.6391172812125,137.04540848888723,356.6090296108611,0.8397,6,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
44,8,143,379,129,396,127.68447469560375,211.0213259365034,127.85341956498311,233.03433223454437,0.6991,6,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
44,13,118,235,108,236,171.50562421019103,155.7080601638849,171.67434966957316,165.74679484080528,0.5159,6,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
44,14,110,226,77,231,175.0607844578738,162.60381299342276,174.43490116508835,195.92345444075858,0.4323,6,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
45,11,330,440,336,463,75.72748661559967,235.26155657055403,75.69551982365162,259.0308861892728,0.8191,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
45,12,40,429,16,451,136.9134012857519,317.6680657541768,136.96696076023585,350.2242138973261,0.662,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
45,8,147,376,134,393,127.31447285161839,206.20620747203515,127.323018265468,227.6071176391459,0.7873,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
45,14,114,224,83,228,175.65676004831062,158.45504094221806,175.1611011990767,189.67603960437387,0.4857,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
46,11,340,434,348,456,72.96984322711296,232.18096390531244,72.69947280805499,255.5621255194126,0.6055,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
46,8,158,370,145,386,125.81116392264123,194.83326204732086,126.12514765796429,215.41819793137256,0.6255,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
46,14,119,218,94,220,177.75425743410491,153.11760186209813,177.4266405368232,178.1796845883391,0.5171,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
47,11,351,429,360,450,69.99569637232901,230.9328906847182,69.70823233200598,253.74790639530408,0.5867,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
47,8,169,364,158,379,124.12280687684803,183.61100184901775,124.3188025568431,202.20039564748632,0.69,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
48,11,359,423,368,443,67.59255523632733,228.23233776132602,67.43299092212538,250.15395259719563,0.6922,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
48,10,70,409,49,430,135.71795464490643,282.1577572919093,135.6495841794849,311.8541325684173,0.9269,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
48,8,177,357,168,372,123.23171106797936,173.34935823359717,123.02386755579664,190.829767070025,0.7055,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
48,14,152,208,117,207,181.90915243299636,120.06664815842908,181.8476102659946,155.08062419270823,0.6396,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
49,11,357,402,373,437,65.89776549883887,208.1465829649865,65.82521804236526,246.62927644543743,0.6148,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
49,8,182,351,172,366,122.92233083763578,165.59287424282482,122.99770510121628,183.61917111238685,0.7663,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
50,11,367,413,376,432,64.70285766141271,222.31958978011812,64.69862137458028,243.34337878808208,0.8582,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
50,10,78,399,57,419,136.0525599416941,269.45314991664134,136.0860458260064,298.4526763156933,0.9664,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
50,8,185,348,176,361,122.60728652305399,161.4465855941215,122.79349314644143,177.2484132510077,0.7258,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
50,14,161,203,145,201,184.63546342690265,111.36426715962351,184.95027223429176,127.47548783981962,0.6297,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
51,11,370,409,379,428,63.55140349896742,220.0295434708712,63.647548142249654,241.04978738841484,0.7842,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
51,10,81,396,59,415,136.06939702063312,265.2112365643658,136.37703719377276,294.24139749532185,0.5065,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
51,8,188,344,179,357,122.47119229084849,156.46085772486356,122.67527256586264,172.2614292289484,0.7396,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
51,14,165,201,148,197,185.8696004430147,107.56393447619885,186.89742755775174,124.90396310766124,0.389,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
52,11,364,392,383,425,62.927919762007235,202.14846029589245,62.474774256255664,240.18742681497713,0.435,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
52,15,365,403,372,418,64.03804001730255,212.43822631532208,64.10635300577198,228.98908270919816,0.6475,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
52,10,83,392,63,411,136.39718102729637,261.0,136.4040272191043,288.5862089566998,0.8766,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
52,8,190,340,182,353,122.64464013491649,152.0131573252789,122.5500034921934,167.2752223134078,0.8167,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
52,14,155,193,132,187,189.22392228210532,118.53269591129698,190.1246716553978,142.21462653327893,0.4496,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
53,11,375,400,386,419,61.28288412902209,214.36650857818253,61.15733986458794,236.31546711969574,0.7667,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
53,8,193,336,185,348,122.50108054036129,147.02720836634285,122.60728652305399,161.4465855941215,0.7686,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
53,16,171,193,146,187,190.65390259993848,102.77159140540736,191.22245806944483,128.4562182223967,0.5352,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
53,14,154,188,135,183,191.49656301758577,120.41594578792295,191.95187513002477,140.03570973148243,0.6018,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
54,11,379,394,389,413,59.54821487362648,211.12318678913502,59.79676224505735,232.57256931977167,0.6572,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
54,10,89,381,70,398,137.2776089583341,249.09837414162303,137.36137465817563,274.5906043549196,0.9186,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
54,8,197,329,189,341,122.66091272167381,138.97481786280562,122.75766880112556,153.39491516996253,0.8367,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
54,14,167,185,139,175,194.42077312751098,108.41586599755591,195.54632727307904,138.0507153186828,0.4167,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
54,16,173,185,158,181,195.25511870305778,102.61578825892242,195.21258286862047,118.1397477566293,0.7186,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
55,11,372,379,392,410,59.08672431787148,194.65096968677037,58.781597235653635,231.52537657889687,0.5115,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
55,10,91,379,71,396,137.3037603246002,246.272207120495,137.52830118898166,272.5013761433142,0.5973,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
55,8,198,326,191,339,122.98852161363456,135.91173606425605,122.52953827833112,150.63200191194434,0.6593,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
55,14,164,179,141,172,196.99082329198615,112.92918134831227,196.9797108445861,136.97079980784227,0.6996,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
56,11,373,379,392,409,58.83485315665874,195.1665955024066,58.652857356786804,230.6707610426601,0.5674,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
56,15,373,389,381,402,60.28999135822399,203.78910667648555,60.157787347906414,219.04565734111233,0.5944,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
56,10,92,378,72,395,137.31706238587134,244.85914318236107,137.54148653978478,271.0885464197999,0.5996,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
56,8,199,325,191,337,122.86317554470773,134.52880732393342,122.94323746616737,148.94965592440957,0.8507,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
56,14,165,178,142,171,197.62801936781963,112.27199116431488,197.50447272684363,136.31214179228496,0.6725,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
57,11,371,377,390,407,59.03624346792648,192.42141252989492,58.82068474261747,227.92323269030737,0.5536,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
57,15,372,388,379,401,60.39554925399509,202.4252948620799,60.48416971391566,217.18655575334307,0.686,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
57,10,90,376,70,394,137.97802065194978,244.989795705862,137.98146121998218,271.89703933658416,0.8802,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
57,8,198,324,190,336,123.4533094540727,134.23859355639868,123.47627829610266,148.66068747318505,0.9081,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
57,14,164,176,141,170,198.434948822922,113.84199576606166,197.7764056453584,137.56816492197603,0.5262,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
58,11,371,376,389,407,58.88236081327355,191.56461051039673,59.03624346792648,227.40712389896672,0.5816,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
58,15,372,388,379,401,60.39554925399509,202.4252948620799,60.48416971391566,217.18655575334307,0.6131,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
58,10,90,376,70,393,137.97802065194978,244.989795705862,138.13840150849194,271.22868579853423,0.736,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
58,8,197,324,189,336,123.80795991004194,134.79243302203577,123.79656513477067,149.21461054467824,0.881,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
58,14,163,176,140,169,198.2771096092201,114.79111463872106,198.04341200533128,138.82723075823418,0.6402,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
59,11,370,376,389,407,59.1391083116505,191.049731745428,59.03624346792648,227.40712389896672,0.6067,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
59,15,371,386,378,400,60.36161631184866,200.19240744843447,60.58440116690445,215.82400237230334,0.4509,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
59,10,89,376,69,393,138.134103250472,245.73359558676546,138.27898625885442,271.97426348829407,0.7495,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
59,8,196,324,189,336,124.15969454566944,135.35139452550905,123.79656513477067,149.21461054467824,0.673,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
59,14,162,176,139,169,198.12186024790137,115.7410903698423,197.91644913563132,139.77839604173457,0.6489,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
60,15,371,385,381,403,60.21946483117381,199.32385707686876,60.287434424116746,219.91361940543837,0.8171,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
60,8,189,321,180,332,127.28810758734112,137.00364958642524,127.47617956136138,151.2084653714864,0.7783,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
60,16,166,183,129,169,195.30084557245,109.89540481748998,196.73599585147605,149.3251485852266,0.567,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
60,14,155,172,134,164,198.87454975820333,123.64869590901475,199.1790080258107,146.10954794263105,0.5619,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
61,11,363,380,372,397,61.55707137563666,191.06281689538653,61.606980578617005,210.2974084481309,0.7994,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
61,10,73,369,52,386,141.7285120937687,253.4758371127315,141.65920726613683,280.49242414011826,0.8464,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
61,8,180,316,171,327,131.49646835521557,138.85243966167826,131.29157184286953,153.05554547287727,0.7634,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
62,11,359,379,368,395,62.482375182121544,188.30294740125552,62.31893843151474,206.65188119153427,0.7575,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
62,10,70,368,48,385,142.3219082869737,255.22539058643832,142.3203219372451,283.0282671395209,0.8818,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
62,8,177,315,167,325,132.68627750217578,140.12137595670404,132.8983456723287,154.25303886795876,0.7961,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
62,14,152,171,116,159,198.86358755562412,126.81088281373961,198.76486329289628,164.7573974060042,0.9088,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
63,11,358,378,367,395,62.612577842923834,186.9545399288287,62.56501468729297,206.1892334725555,0.8325,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
63,10,69,368,47,384,142.458698171306,256.0175775215444,142.60409655766804,283.21193477676746,0.743,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
63,8,176,315,166,325,132.98540121212943,140.80127840328723,133.1692513519745,154.93547043850222,0.7846,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
63,14,139,166,115,159,199.0786945370974,140.73023839957068,198.65363394234498,165.7045563646335,0.5443,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
64,11,347,363,361,392,63.586926661485904,168.6001186239203,63.69016218853062,200.80089641234176,0.6096,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
64,8,171,312,160,322,135.28505127758382,142.13022197970423,135.51616422976483,156.98407562552325,0.7436,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
64,14,146,165,113,155,200.45631376327802,134.48048185517482,199.72227776444706,168.90825912311098,0.4816,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
65,11,344,370,351,386,65.50142580856624,173.63179432350518,65.5808593278255,191.09421759959145,0.8228,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
65,8,161,307,150,317,139.44124118943282,146.102703602637,139.28287846524614,160.96272860510285,0.7782,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
66,11,333,364,339,380,68.13362934022145,163.783393541592,68.25741572861868,180.86735471057236,0.793,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
66,8,151,302,138,312,143.3580684437,150.8011936292283,143.26717333551065,167.20047846821492,0.822,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
67,11,320,348,330,374,70.5599651718238,144.22205101855957,70.30137862541973,172.06975329789952,0.5674,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
67,17,35,352,9,366,149.42891867472838,275.26169366622736,149.64883678754043,304.77040538739976,0.5798,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
67,8,140,297,127,307,147.22091933193045,157.0,146.76828893202065,173.34935823359717,0.5773,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
67,18,107,155,74,141,199.0577045101283,174.56803831171388,199.72711570917193,210.34495477667156,0.4636,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
68,11,316,345,324,370,71.6943868028008,140.089257261219,71.78290480217515,166.33700730745397,0.6265,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
68,17,31,349,4,364,150.38329696688132,277.2183255125822,150.43964553531927,308.1038785864274,0.9436,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
68,8,136,295,123,304,148.60452886463207,159.3267083699403,148.3067577810692,175.1142484208524,0.6487,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
68,18,102,152,69,138,199.44003482817618,180.27756377319946,200.02841752828093,216.0671192014185,0.4699,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
69,11,316,352,321,366,72.5528115767178,146.75149062275312,72.34987578006988,161.60754932861275,0.7624,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
69,17,27,346,1,360,151.32404075752294,279.25078334715556,151.35992246150462,308.7798568559808,0.9622,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
69,8,132,291,118,300,150.56458363860736,160.75136080294934,150.25511870305778,177.36967046256808,0.6594,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
69,18,96,148,64,135,199.98310652189997,187.275198571514,200.31416473773612,221.79495034828903,0.5376,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
69,19,103,146,83,139,201.33226312788858,181.43042743707574,201.118723982391,202.6079958935481,0.722,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
70,11,311,339,319,364,72.92897870868092,132.85330255586422,72.8178407035801,159.10059710761615,0.6261,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
70,20,131,289,26,344,151.3610774553463,160.65490966665163,151.78264414527072,279.1773629791642,0.5955,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
70,8,144,283,117,297,150.98341565613418,146.37281168304446,151.26020470831196,176.7766952966369,0.5674,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
70,18,98,147,63,132,200.48383885640683,185.74444810007108,200.94560257118783,223.78784596130328,0.4649,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
70,19,103,144,83,137,201.91822029191968,182.16750533506243,201.644435140714,203.33715843396652,0.6356,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
71,11,312,337,320,360,72.25532837494306,131.24404748406687,72.03086025984298,155.58920271021378,0.5816,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
71,17,26,341,0,354,152.32792177724124,277.77148881769705,152.43279249908437,306.8354607929142,0.8015,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
71,8,132,286,118,294,152.14034930475773,158.35403373454054,151.9661481085362,174.4706279005151,0.7597,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
71,18,95,143,64,129,201.29735404903374,189.97368238785077,201.7539005590037,223.9486548296283,0.4662,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
71,19,105,142,83,134,202.7415635320438,181.077331546497,202.42586192135178,204.46271053666484,0.5647,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
72,11,312,334,320,358,71.84729411334885,128.39003076563228,71.8008349469546,153.68799562750502,0.6405,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
72,17,26,338,0,351,152.87869659584135,276.39102735074454,152.93163134971425,305.45867150892934,0.7695,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
72,8,132,283,118,291,153.10848067793057,156.97452022541748,152.842765470793,173.08090593707902,0.6804,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
72,18,99,142,64,126,202.02945118574075,186.62529303392935,202.46321248940714,225.07776433935007,0.5011,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
72,19,105,139,84,130,203.61137717218116,182.25805880673698,203.56539587058197,205.10485123467947,0.7226,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
73,11,311,331,319,354,71.85442134051858,125.22779244241272,71.68618372284641,149.57606760441325,0.607,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
73,20,131,280,25,335,154.25340428461064,156.54072952429985,153.52781062088744,275.93115083295686,0.5489,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
73,8,143,275,117,288,153.97040780848653,143.56183336806478,153.88024384300715,172.62966141425406,0.6247,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
73,18,96,138,63,123,202.80454047132105,190.9240686765291,203.06611495893696,227.1607360438859,0.5952,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
73,19,102,136,83,127,204.08745230863227,186.2149295840696,204.2151389860315,207.23416706711276,0.7513,5,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
74,11,310,328,317,345,71.86191784440268,122.06555615733703,71.3069638257418,140.40655255364686,0.454,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
74,20,130,277,24,332,155.40422845905545,156.16977940690063,154.17900802581073,275.506805723561,0.4676,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
74,8,143,272,115,284,155.05609473657543,142.2708684165525,155.36387035010952,172.72232050317064,0.5572,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
74,18,94,134,62,119,203.66314070819433,194.33990840792325,203.88649992163474,229.67150454507848,0.5857,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
75,20,128,273,23,328,157.04194451117857,156.3873396410336,155.02090887809047,274.69437562498433,0.3395,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
75,8,141,269,114,280,156.4854433170634,142.86357128393507,156.71393508177644,172.01162751395617,0.5794,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
75,18,93,131,60,115,204.34741606888642,196.4739168439414,204.58632951633618,233.13729860320507,0.6005,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
75,19,99,129,79,120,205.63023796509864,191.88017094009479,205.48638780324464,213.80598681982693,0.7215,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
76,11,307,321,314,336,72.19812794850912,114.48143954370944,71.28826212490023,130.91982279242512,0.3347,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
76,8,139,264,112,275,158.64562263510192,142.80406156688963,158.50795996665542,171.95638982020995,0.6069,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
76,19,96,130,90,127,204.98123960621606,194.164878389476,205.03412529096786,200.8706051168264,0.6283,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
76,18,93,128,57,110,205.13943238585537,197.72961336127676,205.3805327914245,237.96848530845423,0.5475,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
